ts_code,name,weight
00148.HK,建滔集团,0.13433142
01888.HK,建滔积层板,0.13388700
06088.HK,FIT HON TENG,0.12976648
01138.HK,中远海能,0.12722326
02865.HK,钧达股份,0.12697506
00001.HK,长和,0.11874369
06869.HK,长飞光纤光缆,0.11530345
00290.HK,国富量子,0.11376963
