ts_code,name,weight
00001.HK,长和,0.19280504
01888.HK,建滔积层板,0.16730637
01138.HK,中远海能,0.16574555
02628.HK,中国人寿,0.16306914
06869.HK,长飞光纤光缆,0.15697036
02899.HK,紫金矿业,0.15410355
