ts_code,name,weight
01398.HK,工商银行,0.11134740
00857.HK,中国石油股份,0.10748016
00939.HK,建设银行,0.09465055
01288.HK,农业银行,0.09204971
00005.HK,汇丰控股,0.08030026
01088.HK,中国神华,0.07649980
00883.HK,中国海洋石油,0.07600380
03988.HK,中国银行,0.07069596
02388.HK,中银香港,0.06015103
00016.HK,新鸿基地产,0.06012200
02318.HK,中国平安,0.05789256
02628.HK,中国人寿,0.05644261
01299.HK,友邦保险,0.05145906
02899.HK,紫金矿业,0.04738739
