ts_code,name,weight
01398.HK,工商银行,0.14041507
00939.HK,建设银行,0.13063463
00857.HK,中国石油股份,0.11802358
01288.HK,农业银行,0.10428734
03988.HK,中国银行,0.08309005
00883.HK,中国海洋石油,0.08053176
00941.HK,中国移动,0.07831410
00005.HK,汇丰控股,0.06326040
01088.HK,中国神华,0.05288710
02628.HK,中国人寿,0.05040207
02318.HK,中国平安,0.04376416
02899.HK,紫金矿业,0.03980939
