date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type
2026-01-05,0.49985004,0.99970009,0.99970009,0.00000000,0.00029991,0.00029991,0.00000000,0.00000000,rebalance
2026-01-12,0.39342603,0.78685205,0.41812200,0.42063069,0.00025163,0.00012544,0.00012619,0.00000000,rebalance
2026-01-19,0.59876905,1.19753809,0.63086628,0.62898717,0.00037796,0.00018926,0.00018870,0.00000000,rebalance
2026-01-26,0.63715506,1.27431012,0.71964515,0.72007707,0.00043192,0.00021589,0.00021602,0.00000000,rebalance
2026-02-02,0.99970009,1.99940018,0.99468212,0.99527911,0.00059699,0.00029840,0.00029858,0.00000000,rebalance
2026-02-09,0.62118363,1.24236726,0.68572370,0.68613526,0.00041156,0.00020572,0.00020584,0.00000000,rebalance
2026-02-16,0.57520822,1.15041643,0.62973420,0.63836129,0.00038043,0.00018892,0.00019151,0.00000000,rebalance
2026-02-23,0.60028115,1.20056230,0.65592222,0.64806676,0.00039120,0.00019678,0.00019442,0.00000000,rebalance
2026-03-02,0.78641992,1.57283984,0.85370181,0.85174374,0.00051163,0.00025611,0.00025552,0.00000000,rebalance
2026-03-09,1.00092027,2.00184054,1.01111591,1.01419321,0.00060759,0.00030333,0.00030426,0.00000000,rebalance
2026-03-16,0.60436052,1.20872103,0.61821749,0.61489736,0.00036993,0.00018547,0.00018447,0.00000000,rebalance
2026-03-23,0.20288736,0.40577472,0.20687046,0.20401500,0.00012327,0.00006206,0.00006120,0.00000000,rebalance
2026-03-30,0.77619067,1.55238133,0.76416319,0.77129262,0.00046064,0.00022925,0.00023139,0.00000000,rebalance
2026-04-08,0.62476913,1.24953825,0.62445854,0.62400525,0.00037454,0.00018734,0.00018720,0.00000000,rebalance
2026-04-13,0.38094711,0.76189423,0.39772828,0.38355005,0.00023438,0.00011932,0.00011507,0.00000000,rebalance
2026-04-20,0.80543597,1.61087194,0.78831201,0.79805932,0.00047591,0.00023649,0.00023942,0.00000000,rebalance
