ts_code,name,weight
06869.HK,长飞光纤光缆,0.14188976
03698.HK,徽商银行,0.13052225
01171.HK,兖矿能源,0.11434155
00288.HK,万洲国际,0.10197194
00631.HK,三一国际,0.08892831
00019.HK,太古股份公司A,0.08775140
06693.HK,赤峰黄金,0.08623911
00270.HK,粤海投资,0.08584912
00016.HK,新鸿基地产,0.08219402
01898.HK,中煤能源,0.08031255
