ts_code,name,weight
01398.HK,工商银行,0.15188507
00939.HK,建设银行,0.13038887
00857.HK,中国石油股份,0.12713939
01288.HK,农业银行,0.10159230
03988.HK,中国银行,0.08137144
00883.HK,中国海洋石油,0.08062476
00941.HK,中国移动,0.07766357
00005.HK,汇丰控股,0.06296776
01088.HK,中国神华,0.05364594
02318.HK,中国平安,0.04598991
03968.HK,招商银行,0.04310891
02628.HK,中国人寿,0.04187747
