ts_code,name,weight
00175.HK,吉利汽车,0.15323039
00288.HK,万洲国际,0.15186253
01398.HK,工商银行,0.14804230
00857.HK,中国石油股份,0.14799427
03698.HK,徽商银行,0.13696033
03808.HK,中国重汽,0.13531712
00016.HK,新鸿基地产,0.12623854
