ts_code,name,weight
01888.HK,建滔积层板,0.17366640
00857.HK,中国石油股份,0.15295108
00522.HK,ASMPT,0.15076053
01398.HK,工商银行,0.13275384
03698.HK,徽商银行,0.13060880
00148.HK,建滔集团,0.12835152
00016.HK,新鸿基地产,0.11797168
