ts_code,name,weight
00857.HK,中国石油股份,0.10878279
01398.HK,工商银行,0.10842406
00939.HK,建设银行,0.09512171
01288.HK,农业银行,0.07961601
00883.HK,中国海洋石油,0.07394485
01088.HK,中国神华,0.07350605
03988.HK,中国银行,0.07175470
00005.HK,汇丰控股,0.06863914
02388.HK,中银香港,0.06292229
02628.HK,中国人寿,0.06040701
01299.HK,友邦保险,0.05321573
00016.HK,新鸿基地产,0.05256716
02318.HK,中国平安,0.04907291
02899.HK,紫金矿业,0.04520635
