ts_code,name,weight
00939.HK,建设银行,0.11627799
00857.HK,中国石油股份,0.11329124
01398.HK,工商银行,0.10998866
01288.HK,农业银行,0.08731920
00883.HK,中国海洋石油,0.08444784
03988.HK,中国银行,0.08195194
00005.HK,汇丰控股,0.07906583
01088.HK,中国神华,0.07688063
02628.HK,中国人寿,0.06752640
02899.HK,紫金矿业,0.06455601
00001.HK,长和,0.06123728
02318.HK,中国平安,0.06016104
