ts_code,name,weight
00001.HK,长和,0.11258451
00857.HK,中国石油股份,0.10672580
01088.HK,中国神华,0.10381015
00883.HK,中国海洋石油,0.10354972
02628.HK,中国人寿,0.09988191
00016.HK,新鸿基地产,0.09944512
01113.HK,长实集团,0.09898264
02388.HK,中银香港,0.09426396
02601.HK,中国太保,0.09325576
02899.HK,紫金矿业,0.08769161
