ts_code,name,weight
01888.HK,建滔积层板,0.19902269
00857.HK,中国石油股份,0.17243428
00522.HK,ASMPT,0.17200302
01398.HK,工商银行,0.15126858
03698.HK,徽商银行,0.14927736
00148.HK,建滔集团,0.14492267
