ts_code,name,weight
00857.HK,中国石油股份,0.10482928
01088.HK,中国神华,0.09237154
01398.HK,工商银行,0.09061026
02388.HK,中银香港,0.08991426
00016.HK,新鸿基地产,0.08506039
00883.HK,中国海洋石油,0.08452501
03698.HK,徽商银行,0.08037569
00939.HK,建设银行,0.07976113
01288.HK,农业银行,0.07941860
00005.HK,汇丰控股,0.07910751
00288.HK,万洲国际,0.07585264
01378.HK,中国宏桥,0.07041438
