date,portfolio_return,gross_return,net_return,trading_cost,eligible_count,candidate_family,market_risk_off,risk_stage,market_momentum,cash_weight_target,cash_after_trade,selected_count,buy_candidate_count,keep_candidate_count
2020-12-18,0.00000000,0.00000000,0.00000000,0.00000000,398,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,71
2020-12-24,0.00000000,0.00000000,0.00000000,0.00000000,400,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,71
2020-12-31,0.00000000,0.00000000,0.00000000,0.00000000,401,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,64
2021-01-08,0.00000000,0.00000000,0.00000000,0.00000000,402,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,70
2021-01-15,0.00000000,0.00000000,0.00000000,0.00000000,402,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,71
2021-01-22,0.00000000,0.00000000,0.00000000,0.00000000,402,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,55
2021-01-29,0.00000000,0.00000000,0.00000000,0.00000000,402,weekly_high_growth_theme_defensive,False,risk_on,,1.00000000,1.00000000,0,0,59
2021-02-05,0.03909977,0.03939968,0.03909977,0.00029991,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,11,70
2021-02-11,0.04022355,0.04072544,0.04022355,0.00052151,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,20,66
2021-02-19,0.00828778,0.00854059,0.00828778,0.00027326,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.01357476,5,26,67
2021-02-26,-0.02335530,-0.02275788,-0.02335530,0.00065110,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,24,53
2021-03-05,0.00639247,0.00685992,0.00639247,0.00049756,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00625219,5,24,64
2021-03-12,-0.00156348,-0.00095800,-0.00156348,0.00064859,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,24,65
2021-03-19,0.01440975,0.01502601,0.01440975,0.00065912,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,19,63
2021-03-26,0.00414324,0.00464155,0.00414324,0.00054064,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,22,65
2021-04-01,-0.00745577,-0.00684725,-0.00745577,0.00066295,403,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,19,60
2021-04-09,-0.00412915,-0.00364402,-0.00412915,0.00052458,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,22,62
2021-04-16,0.02335846,0.02370233,0.02335846,0.00037030,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.00361630,5,22,58
2021-04-23,0.01115541,0.01151143,0.01115541,0.00039233,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.00232888,5,24,53
2021-04-30,-0.01749724,-0.01725766,-0.01749724,0.00026696,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.00381151,5,24,62
2021-05-07,0.04331284,0.04390905,0.04331284,0.00065273,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,22,61
2021-05-14,0.00333800,0.00371467,0.00333800,0.00043024,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,26,62
2021-05-21,-0.00838802,-0.00805142,-0.00838802,0.00038575,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00287607,5,20,64
2021-05-28,0.04986899,0.05036524,0.04986899,0.00056394,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00675711,5,21,55
2021-06-04,-0.01060555,-0.01001215,-0.01060555,0.00070799,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,25,59
2021-06-11,0.03034663,0.03070627,0.03034663,0.00042453,400,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.01062063,5,24,60
2021-06-18,-0.01504643,-0.01470922,-0.01504643,0.00041013,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00381485,5,27,59
2021-06-25,0.01684845,0.01732022,0.01684845,0.00056516,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,22,62
2021-07-02,0.03628896,0.03678681,0.03628896,0.00060645,401,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00442884,5,25,61
2021-07-09,-0.02564519,-0.02515802,-0.02564519,0.00061497,402,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,19,55
2021-07-16,0.01156451,0.01205586,0.01156451,0.00060434,403,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,20,60
2021-07-23,-0.03326325,-0.03290196,-0.03326325,0.00044952,404,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.00000000,5,22,56
2021-07-30,-0.03121283,-0.03064507,-0.03121283,0.00068291,404,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,21,59
2021-08-06,0.01937442,0.01987518,0.01937442,0.00058352,403,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,14,62
2021-08-13,0.02106010,0.02155226,0.02106010,0.00058461,404,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,16,59
2021-08-20,-0.05084780,-0.05047863,-0.05084780,0.00044774,405,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,21,60
2021-08-27,-0.01002396,-0.00953219,-0.01002396,0.00056612,405,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00844933,5,11,62
2021-09-03,0.07746448,0.07808028,0.07746448,0.00070180,405,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,22,58
2021-09-10,0.01951252,0.01988416,0.01951252,0.00045634,405,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.01098293,5,21,56
2021-09-17,-0.01043911,-0.01008426,-0.01043911,0.00044423,407,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.01061979,5,26,64
2021-09-24,-0.04858136,-0.04813338,-0.04858136,0.00055497,407,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,23,62
2021-09-30,0.01618229,0.01665183,0.01618229,0.00055341,407,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00086671,5,23,62
2021-10-08,-0.07478063,-0.07431453,-0.07478063,0.00055825,410,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,11,65
2021-10-15,-0.03643141,-0.03585115,-0.03643141,0.00064301,409,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,19,63
2021-10-22,0.03556103,0.03604599,0.03556103,0.00051783,409,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,18,62
2021-10-29,-0.00843451,-0.00819272,-0.00843451,0.00026735,411,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00002783,5,17,66
2021-11-05,-0.01396825,-0.01336810,-0.01396825,0.00065802,413,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,17,72
2021-11-12,0.03875240,0.03934859,0.03875240,0.00064454,414,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,16,68
2021-11-19,0.01249906,0.01287143,0.01249906,0.00041818,415,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.00000000,5,12,64
2021-11-26,-0.01783914,-0.01747392,-0.01783914,0.00041527,415,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,18,60
2021-12-03,0.00174745,0.00222020,0.00174745,0.00052794,415,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,10,68
2021-12-10,-0.00150987,-0.00103117,-0.00150987,0.00053552,415,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00000000,5,21,55
2021-12-17,0.01208381,0.01246163,0.01208381,0.00042203,417,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00265498,5,19,64
2021-12-24,0.00816782,0.00863836,0.00816782,0.00053195,419,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,-0.01043990,5,18,63
2021-12-31,0.01428685,0.01464785,0.01428685,0.00041145,420,weekly_high_growth_theme_defensive,False,risk_on,,0.00000000,0.00939355,5,20,58
2022-01-07,0.02865557,0.02909823,0.02865557,0.00051173,420,weekly_high_growth_theme_defensive,False,caution,0.18818174,0.20000000,0.23298399,5,17,56
2022-01-14,0.03383018,0.03422396,0.03383018,0.00046826,421,weekly_high_growth_theme_defensive,False,caution,0.15755437,0.20000000,0.24294957,5,26,56
2022-01-21,0.00804460,0.00823704,0.00804460,0.00023659,421,weekly_high_growth_theme_defensive,False,caution,0.11452283,0.20000000,0.24748661,5,27,58
2022-01-28,-0.02057338,-0.02022992,-0.02057338,0.00042565,422,weekly_high_growth_theme_defensive,False,risk_on,0.06671761,0.00000000,0.00000000,5,28,58
2022-02-04,0.01946877,0.01992760,0.01946877,0.00055692,422,weekly_high_growth_theme_defensive,False,caution,0.12946915,0.20000000,0.24295041,5,24,53
2022-02-11,0.02279020,0.02316880,0.02279020,0.00046849,421,weekly_high_growth_theme_defensive,False,caution,0.07140338,0.20000000,0.24007478,5,23,52
2022-02-18,-0.01605689,-0.01586162,-0.01605689,0.00024715,423,weekly_high_growth_theme_defensive,False,caution,0.05266848,0.20000000,0.26041826,5,24,60
2022-02-25,-0.04413650,-0.04375239,-0.04413650,0.00047833,423,weekly_high_growth_theme_defensive,False,caution,0.02824040,0.20000000,0.25100233,5,24,57
2022-03-04,0.02721074,0.02760718,0.02721074,0.00047189,423,weekly_high_growth_theme_defensive,False,caution,0.00270455,0.20000000,0.24421334,5,22,54
2022-03-11,-0.06433042,-0.06403451,-0.06433042,0.00036182,425,weekly_high_growth_theme_defensive,False,caution,0.04795439,0.20000000,0.24483866,5,21,63
2022-03-18,-0.02356873,-0.02337046,-0.02356873,0.00022683,425,weekly_high_growth_theme_defensive,False,caution,0.06558143,0.20000000,0.21783899,5,14,60
2022-03-25,-0.03148855,-0.03130755,-0.03148855,0.00020219,425,weekly_high_growth_theme_defensive,False,caution,0.05232685,0.20000000,0.21886662,5,18,60
2022-04-01,0.00483768,0.00531374,0.00483768,0.00051505,424,weekly_high_growth_theme_defensive,False,caution,0.03988485,0.20000000,0.21502094,5,18,57
2022-04-08,0.00508158,0.00547323,0.00508158,0.00042578,424,weekly_high_growth_theme_defensive,True,risk_off,-0.02679605,0.50000000,0.54461984,5,22,59
2022-04-14,0.00190836,0.00203106,0.00190836,0.00013408,424,weekly_high_growth_theme_defensive,True,risk_off,-0.09519501,0.50000000,0.54558506,5,22,57
2022-04-22,-0.02845662,-0.02821729,-0.02845662,0.00026202,424,weekly_high_growth_theme_defensive,True,risk_off,-0.08218074,0.50000000,0.55276512,5,18,52
2022-04-29,-0.01842184,-0.01813894,-0.01842184,0.00030090,424,weekly_high_growth_theme_defensive,True,risk_off,-0.09481661,0.50000000,0.51849168,5,18,54
2022-05-06,-0.00587434,-0.00569033,-0.00587434,0.00019212,423,weekly_high_growth_theme_defensive,True,risk_off,-0.04713514,0.50000000,0.51698830,5,11,56
2022-05-13,-0.00482672,-0.00464734,-0.00482672,0.00018617,424,weekly_high_growth_theme_defensive,True,risk_off,-0.03791682,0.50000000,0.51575895,5,13,56
2022-05-20,0.01700885,0.01712916,0.01700885,0.00012427,423,weekly_high_growth_theme_defensive,True,risk_off,-0.03312433,0.50000000,0.51411058,5,11,57
2022-05-27,0.02052382,0.02070262,0.02052382,0.00018782,423,weekly_high_growth_theme_defensive,True,risk_off,-0.10019766,0.50000000,0.52329791,5,20,61
2022-06-02,0.00341988,0.00361167,0.00341988,0.00020560,422,weekly_high_growth_theme_defensive,True,risk_off,-0.11353468,0.50000000,0.53335840,5,22,61
2022-06-10,-0.02339018,-0.02314071,-0.02339018,0.00026835,424,weekly_high_growth_theme_defensive,True,risk_off,-0.15754478,0.50000000,0.53920434,5,21,58
2022-06-17,-0.02485698,-0.02456239,-0.02485698,0.00030947,424,weekly_high_growth_theme_defensive,True,risk_off,-0.16700463,0.50000000,0.52349084,5,22,58
2022-06-24,-0.00658609,-0.00640855,-0.00658609,0.00018188,425,weekly_high_growth_theme_defensive,True,risk_off,-0.11954582,0.50000000,0.51022080,5,18,58
2022-06-30,0.03615688,0.03642255,0.03615688,0.00027036,427,weekly_high_growth_theme_defensive,False,caution,-0.14461895,0.20000000,0.20559177,5,23,61
2022-07-08,-0.00349217,-0.00300849,-0.00349217,0.00051002,429,weekly_high_growth_theme_defensive,False,caution,-0.10326260,0.20000000,0.21168288,5,15,57
2022-07-15,-0.05203268,-0.05166189,-0.05203268,0.00038961,431,weekly_high_growth_theme_defensive,False,caution,-0.05513955,0.20000000,0.20318428,5,21,57
2022-07-22,0.01043783,0.01083657,0.01043783,0.00039718,432,weekly_high_growth_theme_defensive,True,risk_off,-0.09584719,0.50000000,0.50890567,5,15,58
