ts_code,name,weight
01888.HK,建滔积层板,0.17963217
00522.HK,ASMPT,0.14653317
00148.HK,建滔集团,0.13667375
03698.HK,徽商银行,0.13040074
06869.HK,长飞光纤光缆,0.11341529
01729.HK,汇聚科技,0.11326904
02057.HK,中通快递-W,0.09978331
01072.HK,东方电气,0.09257473
