ts_code,name,weight
00857.HK,中国石油股份,0.21623128
01171.HK,兖矿能源,0.21023731
00883.HK,中国海洋石油,0.19345838
02338.HK,潍柴动力,0.19177836
01898.HK,中煤能源,0.18829466
