ts_code,name,weight
00857.HK,中国石油股份,0.09821183
02388.HK,中银香港,0.09561321
00016.HK,新鸿基地产,0.09215165
01398.HK,工商银行,0.09162147
00883.HK,中国海洋石油,0.08912783
01088.HK,中国神华,0.08786977
00001.HK,长和,0.08726445
01113.HK,长实集团,0.08249830
00939.HK,建设银行,0.08229005
02601.HK,中国太保,0.07731297
01171.HK,兖矿能源,0.07516629
01898.HK,中煤能源,0.06930325
