date,portfolio_return,gross_return,net_return,trading_cost,eligible_count,candidate_family,market_risk_off,risk_stage,market_momentum,cash_weight_target,cash_after_trade,selected_count,buy_candidate_count,keep_candidate_count,weekly_overlay_trade_count,weekly_overlay_trading_cost,weekly_overlay_avg_one_way_turnover
2020-02-28,0.18635701,0.18662694,0.18635701,0.00026993,379,momentum_equal_weight_elastic,False,caution,0.15911120,0.10000000,0.09997301,6,6,35,0,0.00000000,0.00000000
2020-03-31,-0.12018148,-0.12000436,-0.12018148,0.00021013,380,momentum_equal_weight_elastic,False,risk_on,0.00529256,0.00000000,-0.00290697,10,11,35,0,0.00000000,0.00000000
2020-04-29,0.11084355,0.11112356,0.11084355,0.00029227,383,momentum_equal_weight_elastic,True,risk_off,-0.00176644,0.30000000,0.30951331,10,6,31,0,0.00000000,0.00000000
2020-05-29,-0.02402920,-0.02370089,-0.02402920,0.00038067,384,momentum_equal_weight_elastic,True,risk_off,-0.11711971,0.30000000,0.34722370,10,20,37,0,0.00000000,0.00000000
2020-06-30,0.11027345,0.11070791,0.11027345,0.00049164,385,momentum_equal_weight_elastic,False,caution,0.03288048,0.10000000,0.12679553,10,16,42,0,0.00000000,0.00000000
2020-07-31,0.12110887,0.12137979,0.12110887,0.00034039,390,momentum_equal_weight_elastic,False,caution,-0.04432075,0.10000000,0.13901731,10,16,39,0,0.00000000,0.00000000
2020-08-31,-0.05783240,-0.05752584,-0.05783240,0.00043180,390,momentum_equal_weight_elastic,False,risk_on,0.05028755,0.00000000,0.00000000,10,13,42,0,0.00000000,0.00000000
2020-09-30,-0.00804887,-0.00762435,-0.00804887,0.00056338,390,momentum_equal_weight_elastic,False,risk_on,0.22292608,0.00000000,0.00000000,10,10,30,0,0.00000000,0.00000000
2020-10-30,0.08432665,0.08471322,0.08432665,0.00050889,390,momentum_equal_weight_elastic,False,risk_on,0.24498347,0.00000000,0.00000000,10,9,30,0,0.00000000,0.00000000
2020-11-30,0.14867679,0.14883701,0.14867679,0.00022870,394,momentum_equal_weight_elastic,False,risk_on,0.15888487,0.00000000,-0.03840352,10,11,30,0,0.00000000,0.00000000
2020-12-31,0.14132277,0.14181855,0.14132277,0.00081290,398,momentum_equal_weight_elastic,False,risk_on,0.18257764,0.00000000,0.00000000,10,14,31,0,0.00000000,0.00000000
2021-01-29,-0.01099850,-0.01064348,-0.01099850,0.00066439,402,momentum_equal_weight_elastic,False,risk_on,0.23783324,0.00000000,0.01202436,10,18,42,0,0.00000000,0.00000000
2021-02-26,0.02027736,0.02065988,0.02027736,0.00070798,401,momentum_equal_weight_elastic,False,risk_on,0.40483685,0.00000000,-0.01712351,10,9,37,0,0.00000000,0.00000000
2021-03-31,-0.09106043,-0.09081599,-0.09106043,0.00046157,402,momentum_equal_weight_elastic,False,risk_on,0.44338539,0.00000000,-0.00000000,10,7,25,0,0.00000000,0.00000000
2021-04-30,0.09031079,0.09061418,0.09031079,0.00052072,402,momentum_equal_weight_elastic,False,risk_on,0.74245970,0.00000000,-0.00000000,10,5,24,0,0.00000000,0.00000000
