ts_code,name,weight
01888.HK,建滔积层板,0.22939794
00522.HK,ASMPT,0.20557070
00857.HK,中国石油股份,0.19515794
01398.HK,工商银行,0.19203179
03698.HK,徽商银行,0.17784163
