ts_code,name,weight
00857.HK,中国石油股份,0.10560971
00005.HK,汇丰控股,0.09121959
01398.HK,工商银行,0.08471788
01288.HK,农业银行,0.07864599
00939.HK,建设银行,0.07307364
02628.HK,中国人寿,0.07222846
02318.HK,中国平安,0.06543009
00016.HK,新鸿基地产,0.06266312
00883.HK,中国海洋石油,0.05973512
02899.HK,紫金矿业,0.05881146
06869.HK,长飞光纤光缆,0.05811085
01088.HK,中国神华,0.05772722
02388.HK,中银香港,0.05403461
01299.HK,友邦保险,0.04154943
