ts_code,name,weight
01888.HK,建滔积层板,0.20865823
00522.HK,ASMPT,0.17202547
03698.HK,徽商银行,0.15929841
00148.HK,建滔集团,0.15303271
03988.HK,中国银行,0.15274990
01398.HK,工商银行,0.15150787
