date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type,trade_details_json
2017-01-09,0.49985004,0.99970009,0.99970009,0.00000000,0.00029991,0.00029991,0.00000000,0.00000000,rebalance,"[{""ts_code"": ""00338.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.23613605573500174, ""post_trade_weight"": 0.23620689655172225, ""diff_weight"": 0.23613605573500174, ""gross_amount"": 0.23613605573500174, ""gross_amount_pct_nav"": 0.23613605573500174, ""fee"": 7.084081672050052e-05, ""fee_pct_nav"": 7.084081672050052e-05, ""name"": ""上海石油化工股份""}, {""ts_code"": ""00522.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.29129192276799487, ""post_trade_weight"": 0.2913793103448253, ""diff_weight"": 0.29129192276799487, ""gross_amount"": 0.29129192276799487, ""gross_amount_pct_nav"": 0.29129192276799487, ""fee"": 8.738757683039845e-05, ""fee_pct_nav"": 8.738757683039845e-05, ""name"": ""ASMPT""}, {""ts_code"": ""00857.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.20855812221850514, ""post_trade_weight"": 0.2086206896551707, ""diff_weight"": 0.20855812221850514, ""gross_amount"": 0.20855812221850514, ""gross_amount_pct_nav"": 0.20855812221850514, ""fee"": 6.256743666555154e-05, ""fee_pct_nav"": 6.256743666555154e-05, ""name"": ""中国石油股份""}, {""ts_code"": ""06808.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.26371398925149825, ""post_trade_weight"": 0.2637931034482737, ""diff_weight"": 0.26371398925149825, ""gross_amount"": 0.26371398925149825, ""gross_amount_pct_nav"": 0.26371398925149825, ""fee"": 7.911419677544947e-05, ""fee_pct_nav"": 7.911419677544947e-05, ""name"": ""高鑫零售""}]"
2017-01-16,0.61795971,1.23591942,0.63130120,0.63168009,0.00037889,0.00018939,0.00018950,0.00000000,rebalance,"[{""ts_code"": ""00175.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.21746117571479504, ""post_trade_weight"": 0.21754183496826315, ""diff_weight"": 0.21746117571479504, ""gross_amount"": 0.22222273685361366, ""gross_amount_pct_nav"": 0.21746117571479504, ""fee"": 6.666682105608409e-05, ""fee_pct_nav"": 6.52383527144385e-05, ""name"": ""吉利汽车""}, {""ts_code"": ""00338.HK"", ""side"": ""sell"", ""current_weight"": 0.246535709150574, ""target_weight"": 0.19208109154649003, ""post_trade_weight"": 0.19215233698788228, ""diff_weight"": -0.05445461760408397, ""gross_amount"": 0.055646963732815, ""gross_amount_pct_nav"": 0.05445461760408397, ""fee"": 1.6694089119844496e-05, ""fee_pct_nav"": 1.6336385281225188e-05, ""name"": ""上海石油化工股份""}, {""ts_code"": ""00522.HK"", ""side"": ""sell"", ""current_weight"": 0.3001541613025252, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.3001541613025252, ""gross_amount"": 0.3067263799315058, ""gross_amount_pct_nav"": 0.3001541613025252, ""fee"": 9.201791397945173e-05, ""fee_pct_nav"": 9.004624839075755e-05, ""name"": ""ASMPT""}, {""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.20357135916242233, ""target_weight"": 0.18977381116755326, ""post_trade_weight"": 0.18984420080784772, ""diff_weight"": -0.013797547994869062, ""gross_amount"": 0.014099661087596554, ""gross_amount_pct_nav"": 0.013797547994869062, ""fee"": 4.229898326278966e-06, ""fee_pct_nav"": 4.139264398460718e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""01918.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.18054468965180598, ""post_trade_weight"": 0.1806116560877092, ""diff_weight"": 0.18054468965180598, ""gross_amount"": 0.18449792210923363, ""gross_amount_pct_nav"": 0.18054468965180598, ""fee"": 5.5349376632770085e-05, ""fee_pct_nav"": 5.4163406895541786e-05, ""name"": ""融创中国""}, {""ts_code"": ""01929.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.2197684560937319, ""post_trade_weight"": 0.2198499711482978, ""diff_weight"": 0.2197684560937319, ""gross_amount"": 0.22458053777513745, ""gross_amount_pct_nav"": 0.2197684560937319, ""fee"": 6.737416133254123e-05, ""fee_pct_nav"": 6.593053682811957e-05, ""name"": ""周大福""}, {""ts_code"": ""06808.HK"", ""side"": ""sell"", ""current_weight"": 0.24973877038447034, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.24973877038447034, ""gross_amount"": 0.2552070863724177, ""gross_amount_pct_nav"": 0.24973877038447034, ""fee"": 7.65621259117253e-05, ""fee_pct_nav"": 7.49216311153411e-05, ""name"": ""高鑫零售""}]"
2017-01-23,0.77897403,1.55794806,0.80958449,0.81007039,0.00048590,0.00024288,0.00024302,0.00000000,rebalance,"[{""ts_code"": ""00175.HK"", ""side"": ""sell"", ""current_weight"": 0.2392392012928095, ""target_weight"": 0.2207922792630841, ""post_trade_weight"": 0.2208955223880592, ""diff_weight"": -0.01844692202972544, ""gross_amount"": 0.01917756316098082, ""gross_amount_pct_nav"": 0.01844692202972544, ""fee"": 5.753268948294246e-06, ""fee_pct_nav"": 5.5340766089176305e-06, ""name"": ""吉利汽车""}, {""ts_code"": ""00338.HK"", ""side"": ""sell"", ""current_weight"": 0.18444672492032463, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18444672492032463, ""gross_amount"": 0.19175224524154552, ""gross_amount_pct_nav"": 0.18444672492032463, ""fee"": 5.752567357246365e-05, ""fee_pct_nav"": 5.533401747609738e-05, ""name"": ""上海石油化工股份""}, {""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.18369271990631653, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18369271990631653, ""gross_amount"": 0.19096837578318623, ""gross_amount_pct_nav"": 0.18369271990631653, ""fee"": 5.729051273495587e-05, ""fee_pct_nav"": 5.510781597189495e-05, ""name"": ""中国石油股份""}, {""ts_code"": ""00914.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.18200444641956934, ""post_trade_weight"": 0.1820895522388056, ""diff_weight"": 0.18200444641956934, ""gross_amount"": 0.18921323357718944, ""gross_amount_pct_nav"": 0.18200444641956934, ""fee"": 5.6763970073156825e-05, ""fee_pct_nav"": 5.4601333925870795e-05, ""name"": ""海螺水泥""}, {""ts_code"": ""01093.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.19393916421757385, ""post_trade_weight"": 0.19402985074626822, ""diff_weight"": 0.19393916421757385, ""gross_amount"": 0.20162065872979198, ""gross_amount_pct_nav"": 0.19393916421757385, ""fee"": 6.048619761893759e-05, ""fee_pct_nav"": 5.818174926527215e-05, ""name"": ""石药集团""}, {""ts_code"": ""01114.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.2013983628413267, ""post_trade_weight"": 0.2014925373134324, ""diff_weight"": 0.2013983628413267, ""gross_amount"": 0.2093752994501686, ""gross_amount_pct_nav"": 0.2013983628413267, ""fee"": 6.281258983505057e-05, ""fee_pct_nav"": 6.0419508852398e-05, ""name"": ""BRILLIANCE CHI""}, {""ts_code"": ""01918.HK"", ""side"": ""sell"", ""current_weight"": 0.18137635193229987, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18137635193229987, ""gross_amount"": 0.18856026167861123, ""gross_amount_pct_nav"": 0.18137635193229987, ""fee"": 5.6568078503583365e-05, ""fee_pct_nav"": 5.441290557968996e-05, ""name"": ""融创中国""}, {""ts_code"": ""01929.HK"", ""side"": ""sell"", ""current_weight"": 0.21124500194824972, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.21124500194824972, ""gross_amount"": 0.219611941806661, ""gross_amount_pct_nav"": 0.21124500194824972, ""fee"": 6.588358254199829e-05, ""fee_pct_nav"": 6.33735005844749e-05, ""name"": ""周大福""}, {""ts_code"": ""02388.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.20139836284132664, ""post_trade_weight"": 0.20149253731343233, ""diff_weight"": 0.20139836284132664, ""gross_amount"": 0.20937529945016856, ""gross_amount_pct_nav"": 0.20139836284132664, ""fee"": 6.281258983505056e-05, ""fee_pct_nav"": 6.041950885239799e-05, ""name"": ""中银香港""}]"
2017-02-01,0.99970009,1.99940018,1.04007194,1.04069618,0.00062423,0.00031202,0.00031221,0.00000000,rebalance,"[{""ts_code"": ""00005.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.1930058548572963, ""post_trade_weight"": 0.19312169312168997, ""diff_weight"": 0.1930058548572963, ""gross_amount"": 0.20086045493805418, ""gross_amount_pct_nav"": 0.1930058548572963, ""fee"": 6.025813648141625e-05, ""fee_pct_nav"": 5.790175645718888e-05, ""name"": ""汇丰控股""}, {""ts_code"": ""00027.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.1956497706772593, ""post_trade_weight"": 0.19576719576719262, ""diff_weight"": 0.1956497706772593, ""gross_amount"": 0.20361196801939743, ""gross_amount_pct_nav"": 0.1956497706772593, ""fee"": 6.108359040581923e-05, ""fee_pct_nav"": 5.869493120317779e-05, ""name"": ""银河娱乐""}, {""ts_code"": ""00175.HK"", ""side"": ""sell"", ""current_weight"": 0.22083775419972992, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.22083775419972992, ""gross_amount"": 0.2298250061318234, ""gross_amount_pct_nav"": 0.22083775419972992, ""fee"": 6.894750183954701e-05, ""fee_pct_nav"": 6.625132625991897e-05, ""name"": ""吉利汽车""}, {""ts_code"": ""00358.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.216801097236963, ""post_trade_weight"": 0.21693121693121342, ""diff_weight"": 0.216801097236963, ""gross_amount"": 0.2256240726701431, ""gross_amount_pct_nav"": 0.216801097236963, ""fee"": 6.768722180104292e-05, ""fee_pct_nav"": 6.504032917108889e-05, ""name"": ""江西铜业股份""}, {""ts_code"": ""00522.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.2194450130569259, ""post_trade_weight"": 0.21957671957671598, ""diff_weight"": 0.2194450130569259, ""gross_amount"": 0.22837558575148625, ""gross_amount_pct_nav"": 0.2194450130569259, ""fee"": 6.851267572544586e-05, ""fee_pct_nav"": 6.583350391707776e-05, ""name"": ""ASMPT""}, {""ts_code"": ""00914.HK"", ""side"": ""sell"", ""current_weight"": 0.18756015794611322, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18756015794611322, ""gross_amount"": 0.1951931389913761, ""gross_amount_pct_nav"": 0.18756015794611322, ""fee"": 5.8557941697412827e-05, ""fee_pct_nav"": 5.626804738383396e-05, ""name"": ""海螺水泥""}, {""ts_code"": ""01093.HK"", ""side"": ""sell"", ""current_weight"": 0.1932421057271214, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.1932421057271214, ""gross_amount"": 0.201106320314665, ""gross_amount_pct_nav"": 0.1932421057271214, ""fee"": 6.033189609439949e-05, ""fee_pct_nav"": 5.797263171813641e-05, ""name"": ""石药集团""}, {""ts_code"": ""01114.HK"", ""side"": ""sell"", ""current_weight"": 0.19380469250502622, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.19380469250502622, ""gross_amount"": 0.20169180222263947, ""gross_amount_pct_nav"": 0.19380469250502622, ""fee"": 6.0507540666791836e-05, ""fee_pct_nav"": 5.8141407751507856e-05, ""name"": ""BRILLIANCE CHI""}, {""ts_code"": ""02388.HK"", ""side"": ""sell"", ""current_weight"": 0.20455528962200695, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.20455528962200695, ""gross_amount"": 0.21287990752322256, ""gross_amount_pct_nav"": 0.20455528962200695, ""fee"": 6.386397225696676e-05, ""fee_pct_nav"": 6.136658688660208e-05, ""name"": ""中银香港""}, {""ts_code"": ""02689.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.17449844411755552, ""post_trade_weight"": 0.17460317460317173, ""diff_weight"": 0.17449844411755552, ""gross_amount"": 0.1815998633686517, ""gross_amount_pct_nav"": 0.17449844411755552, ""fee"": 5.44799590105955e-05, ""fee_pct_nav"": 5.2349533235266655e-05, ""name"": ""玖龙纸业""}]"
2017-02-06,0.99970009,1.99940018,1.02400261,1.02461719,0.00061459,0.00030720,0.00030739,0.00000000,rebalance,"[{""ts_code"": ""00005.HK"", ""side"": ""sell"", ""current_weight"": 0.19603463283182943, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.19603463283182943, ""gross_amount"": 0.20086045493805418, ""gross_amount_pct_nav"": 0.19603463283182943, ""fee"": 6.025813648141625e-05, ""fee_pct_nav"": 5.8810389849548817e-05, ""name"": ""汇丰控股""}, {""ts_code"": ""00027.HK"", ""side"": ""sell"", ""current_weight"": 0.19457880544359515, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.19457880544359515, ""gross_amount"": 0.1993687891681447, ""gross_amount_pct_nav"": 0.19457880544359515, ""fee"": 5.981063675044341e-05, ""fee_pct_nav"": 5.837364163307854e-05, ""name"": ""银河娱乐""}, {""ts_code"": ""00101.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.17478299111163229, ""post_trade_weight"": 0.17488789237667876, ""diff_weight"": 0.17478299111163229, ""gross_amount"": 0.17908565748294733, ""gross_amount_pct_nav"": 0.17478299111163229, ""fee"": 5.3725697244884196e-05, ""fee_pct_nav"": 5.2434897333489685e-05, ""name"": ""恒隆地产""}, {""ts_code"": ""00175.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.24648883361896864, ""post_trade_weight"": 0.24663677130044445, ""diff_weight"": 0.24648883361896864, ""gross_amount"": 0.25255669645031037, ""gross_amount_pct_nav"": 0.24648883361896864, ""fee"": 7.57670089350931e-05, ""fee_pct_nav"": 7.394665008569059e-05, ""name"": ""吉利汽车""}, {""ts_code"": ""00338.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.224080757835426, ""post_trade_weight"": 0.22421524663676765, ""diff_weight"": 0.224080757835426, ""gross_amount"": 0.22959699677300938, ""gross_amount_pct_nav"": 0.224080757835426, ""fee"": 6.887909903190281e-05, ""fee_pct_nav"": 6.72242273506278e-05, ""name"": ""上海石油化工股份""}, {""ts_code"": ""00358.HK"", ""side"": ""sell"", ""current_weight"": 0.20618137290333866, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.20618137290333866, ""gross_amount"": 0.2112569792534792, ""gross_amount_pct_nav"": 0.20618137290333866, ""fee"": 6.337709377604375e-05, ""fee_pct_nav"": 6.185441187100159e-05, ""name"": ""江西铜业股份""}, {""ts_code"": ""00522.HK"", ""side"": ""sell"", ""current_weight"": 0.22571911930629193, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.22571911930629193, ""gross_amount"": 0.23127569010202648, ""gross_amount_pct_nav"": 0.22571911930629193, ""fee"": 6.938270703060794e-05, ""fee_pct_nav"": 6.771573579188757e-05, ""name"": ""ASMPT""}, {""ts_code"": ""02689.HK"", ""side"": ""sell"", ""current_weight"": 0.17748606951492837, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.17748606951492837, ""gross_amount"": 0.18185527808506333, ""gross_amount_pct_nav"": 0.17748606951492837, ""fee"": 5.4556583425518994e-05, ""fee_pct_nav"": 5.324582085447851e-05, ""name"": ""玖龙纸业""}, {""ts_code"": ""03311.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.18598702900340358, ""post_trade_weight"": 0.18609865470851714, ""diff_weight"": 0.18598702900340358, ""gross_amount"": 0.19056550732159777, ""gross_amount_pct_nav"": 0.18598702900340358, ""fee"": 5.7169652196479326e-05, ""fee_pct_nav"": 5.5796108701021063e-05, ""name"": ""中国建筑国际""}, {""ts_code"": ""03323.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.16806056837656952, ""post_trade_weight"": 0.16816143497757574, ""diff_weight"": 0.16806056837656952, ""gross_amount"": 0.17219774757975706, ""gross_amount_pct_nav"": 0.16806056837656952, ""fee"": 5.1659324273927115e-05, ""fee_pct_nav"": 5.041817051297085e-05, ""name"": ""中国建材""}]"
2017-02-13,0.99970009,1.99940018,1.06450591,1.06514481,0.00063890,0.00031935,0.00031954,0.00000000,rebalance,"[{""ts_code"": ""00101.HK"", ""side"": ""sell"", ""current_weight"": 0.16953805072386682, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.16953805072386682, ""gross_amount"": 0.18058257407285033, ""gross_amount_pct_nav"": 0.16953805072386682, ""fee"": 5.417477222185509e-05, ""fee_pct_nav"": 5.0861415217160045e-05, ""name"": ""恒隆地产""}, {""ts_code"": ""00175.HK"", ""side"": ""sell"", ""current_weight"": 0.24907203603923778, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.24907203603923778, ""gross_amount"": 0.2652977853967946, ""gross_amount_pct_nav"": 0.24907203603923778, ""fee"": 7.958933561903838e-05, ""fee_pct_nav"": 7.472161081177133e-05, ""name"": ""吉利汽车""}, {""ts_code"": ""00338.HK"", ""side"": ""sell"", ""current_weight"": 0.21350832042992474, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.21350832042992474, ""gross_amount"": 0.22741727844921492, ""gross_amount_pct_nav"": 0.21350832042992474, ""fee"": 6.822518353476447e-05, ""fee_pct_nav"": 6.405249612897742e-05, ""name"": ""上海石油化工股份""}, {""ts_code"": ""00358.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.22587553630817603, ""post_trade_weight"": 0.2260111022997584, ""diff_weight"": 0.22587553630817603, ""gross_amount"": 0.24059015420114102, ""gross_amount_pct_nav"": 0.22587553630817603, ""fee"": 7.21770462603423e-05, ""fee_pct_nav"": 6.77626608924528e-05, ""name"": ""江西铜业股份""}, {""ts_code"": ""00522.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.2052693470309389, ""post_trade_weight"": 0.20539254559872783, ""diff_weight"": 0.2052693470309389, ""gross_amount"": 0.21864157873015974, ""gross_amount_pct_nav"": 0.2052693470309389, ""fee"": 6.559247361904792e-05, ""fee_pct_nav"": 6.158080410928167e-05, ""name"": ""ASMPT""}, {""ts_code"": ""01336.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.18783334071943056, ""post_trade_weight"": 0.1879460745440096, ""diff_weight"": 0.18783334071943056, ""gross_amount"": 0.20006970717779093, ""gross_amount_pct_nav"": 0.18783334071943056, ""fee"": 6.0020912153337276e-05, ""fee_pct_nav"": 5.6350002215829165e-05, ""name"": ""新华保险""}, {""ts_code"": ""02628.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.18149297478797302, ""post_trade_weight"": 0.18160190325138484, ""diff_weight"": 0.18149297478797302, ""gross_amount"": 0.19331629934056596, ""gross_amount_pct_nav"": 0.18149297478797302, ""fee"": 5.7994889802169785e-05, ""fee_pct_nav"": 5.4447892436391905e-05, ""name"": ""中国人寿""}, {""ts_code"": ""03311.HK"", ""side"": ""sell"", ""current_weight"": 0.18503884594386738, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18503884594386738, ""gross_amount"": 0.19709316558344256, ""gross_amount_pct_nav"": 0.18503884594386738, ""fee"": 5.9127949675032764e-05, ""fee_pct_nav"": 5.551165378316021e-05, ""name"": ""中国建筑国际""}, {""ts_code"": ""03323.HK"", ""side"": ""sell"", ""current_weight"": 0.18284274686308766, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18284274686308766, ""gross_amount"": 0.19475400205506072, ""gross_amount_pct_nav"": 0.18284274686308766, ""fee"": 5.842620061651821e-05, ""fee_pct_nav"": 5.485282405892629e-05, ""name"": ""中国建材""}, {""ts_code"": ""03993.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.19892898109948132, ""post_trade_weight"": 0.199048374306103, ""diff_weight"": 0.19892898109948132, ""gross_amount"": 0.2118881708929347, ""gross_amount_pct_nav"": 0.19892898109948132, ""fee"": 6.356645126788041e-05, ""fee_pct_nav"": 5.967869432984439e-05, ""name"": ""洛阳钼业""}]"
2017-02-20,0.58310270,1.16620540,0.62147707,0.61821713,0.00037191,0.00018644,0.00018547,0.00000000,rebalance,"[{""ts_code"": ""00101.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.16445579365267934, ""post_trade_weight"": 0.1645133505598619, ""diff_weight"": 0.16445579365267934, ""gross_amount"": 0.17481902799235063, ""gross_amount_pct_nav"": 0.16445579365267934, ""fee"": 5.2445708397705184e-05, ""fee_pct_nav"": 4.933673809580379e-05, ""name"": ""恒隆地产""}, {""ts_code"": ""00358.HK"", ""side"": ""sell"", ""current_weight"": 0.21690586637915119, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.21690586637915119, ""gross_amount"": 0.23057425879641008, ""gross_amount_pct_nav"": 0.21690586637915119, ""fee"": 6.917227763892302e-05, ""fee_pct_nav"": 6.507175991374536e-05, ""name"": ""江西铜业股份""}, {""ts_code"": ""01336.HK"", ""side"": ""sell"", ""current_weight"": 0.18427747655983437, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18427747655983437, ""gross_amount"": 0.19588978057598866, ""gross_amount_pct_nav"": 0.18427747655983437, ""fee"": 5.876693417279659e-05, ""fee_pct_nav"": 5.52832429679503e-05, ""name"": ""新华保险""}, {""ts_code"": ""02628.HK"", ""side"": ""sell"", ""current_weight"": 0.18038601259183062, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18038601259183062, ""gross_amount"": 0.19175309476368807, ""gross_amount_pct_nav"": 0.18038601259183062, ""fee"": 5.752592842910642e-05, ""fee_pct_nav"": 5.4115803777549184e-05, ""name"": ""中国人寿""}, {""ts_code"": ""02689.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.1816762956058394, ""post_trade_weight"": 0.18173987941429762, ""diff_weight"": 0.1816762956058394, ""gross_amount"": 0.19312468537374852, ""gross_amount_pct_nav"": 0.1816762956058394, ""fee"": 5.7937405612124554e-05, ""fee_pct_nav"": 5.450288868175181e-05, ""name"": ""玖龙纸业""}, {""ts_code"": ""06808.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.23850395205126784, ""post_trade_weight"": 0.23858742463393576, ""diff_weight"": 0.23850395205126784, ""gross_amount"": 0.2535333547323618, ""gross_amount_pct_nav"": 0.23850395205126784, ""fee"": 7.606000641970854e-05, ""fee_pct_nav"": 7.155118561538035e-05, ""name"": ""高鑫零售""}]"
2017-02-27,0.70445399,1.40890799,0.75823115,0.76231915,0.00045617,0.00022747,0.00022870,0.00000000,rebalance,"[{""ts_code"": ""00101.HK"", ""side"": ""sell"", ""current_weight"": 0.16210483791526833, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.16210483791526833, ""gross_amount"": 0.1749500767389716, ""gross_amount_pct_nav"": 0.16210483791526833, ""fee"": 5.248502302169147e-05, ""fee_pct_nav"": 4.8631451374580496e-05, ""name"": ""恒隆地产""}, {""ts_code"": ""00522.HK"", ""side"": ""sell"", ""current_weight"": 0.2044615776884793, ""target_weight"": 0.1237571929414923, ""post_trade_weight"": 0.12380952380952372, ""diff_weight"": -0.08070438474698699, ""gross_amount"": 0.0870994258174882, ""gross_amount_pct_nav"": 0.08070438474698699, ""fee"": 2.6129827745246457e-05, ""fee_pct_nav"": 2.4211315424096096e-05, ""name"": ""ASMPT""}, {""ts_code"": ""01093.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.26084208358437605, ""post_trade_weight"": 0.2609523809523807, ""diff_weight"": 0.26084208358437605, ""gross_amount"": 0.2815112931033727, ""gross_amount_pct_nav"": 0.26084208358437605, ""fee"": 8.44533879310118e-05, ""fee_pct_nav"": 7.825262507531281e-05, ""name"": ""石药集团""}, {""ts_code"": ""01918.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.23037877455262415, ""post_trade_weight"": 0.2304761904761903, ""diff_weight"": 0.23037877455262415, ""gross_amount"": 0.24863406179202996, ""gross_amount_pct_nav"": 0.23037877455262415, ""fee"": 7.459021853760898e-05, ""fee_pct_nav"": 6.911363236578723e-05, ""name"": ""融创中国""}, {""ts_code"": ""02689.HK"", ""side"": ""sell"", ""current_weight"": 0.18330363162360236, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.18330363162360236, ""gross_amount"": 0.1978286695912417, ""gross_amount_pct_nav"": 0.18330363162360236, ""fee"": 5.9348600877372505e-05, ""fee_pct_nav"": 5.49910894870807e-05, ""name"": ""玖龙纸业""}, {""ts_code"": ""03618.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.21133920640777915, ""post_trade_weight"": 0.21142857142857124, ""diff_weight"": 0.21133920640777915, ""gross_amount"": 0.22808579222244066, ""gross_amount_pct_nav"": 0.21133920640777915, ""fee"": 6.842573766673219e-05, ""fee_pct_nav"": 6.340176192233374e-05, ""name"": ""重庆农村商业银行""}, {""ts_code"": ""03993.HK"", ""side"": ""sell"", ""current_weight"": 0.22475884850697234, ""target_weight"": 0.17326007011808922, ""post_trade_weight"": 0.1733333333333332, ""diff_weight"": -0.051498778388883115, ""gross_amount"": 0.05557955793896627, ""gross_amount_pct_nav"": 0.051498778388883115, ""fee"": 1.6673867381689878e-05, ""fee_pct_nav"": 1.5449633516664933e-05, ""name"": ""洛阳钼业""}, {""ts_code"": ""06808.HK"", ""side"": ""sell"", ""current_weight"": 0.22873628824199582, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.22873628824199582, ""gross_amount"": 0.24686142434466807, ""gross_amount_pct_nav"": 0.22873628824199582, ""fee"": 7.405842730340041e-05, ""fee_pct_nav"": 6.862088647259874e-05, ""name"": ""高鑫零售""}]"
