ts_code,name,weight
00857.HK,中国石油股份,0.13305991
01398.HK,工商银行,0.11924036
00939.HK,建设银行,0.11314309
01288.HK,农业银行,0.11110668
00883.HK,中国海洋石油,0.09130353
01088.HK,中国神华,0.08123711
00005.HK,汇丰控股,0.07737570
03988.HK,中国银行,0.07724145
00016.HK,新鸿基地产,0.06306422
02388.HK,中银香港,0.05836475
00001.HK,长和,0.05199109
00998.HK,中信银行,0.04962413
