ts_code,name,weight
01888.HK,建滔积层板,0.14273786
00857.HK,中国石油股份,0.14251983
02338.HK,潍柴动力,0.14085090
00148.HK,建滔集团,0.12837258
00522.HK,ASMPT,0.12719628
09696.HK,天齐锂业,0.11140635
01088.HK,中国神华,0.11090283
01428.HK,耀才证券金融,0.09754432
