date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type,trade_details_json,signal_date,evaluation_date,trade_date,risk_stage
2023-09-15,0.00506067,0.01012134,0.01141658,0.00000000,0.00000342,0.00000342,0.00000000,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00386.HK"", ""side"": ""buy"", ""current_weight"": 0.07214127049458342, ""target_weight"": 0.0822626081589814, ""post_trade_weight"": 0.08226285794203014, ""diff_weight"": 0.010121337664397979, ""gross_amount"": 0.011416577639169284, ""gross_amount_pct_nav"": 0.010121337664397979, ""fee"": 3.424973291750785e-06, ""fee_pct_nav"": 3.0364012993193937e-06, ""name"": ""中国石油化工股份""}]",2023-09-15,2023-09-15,2023-09-18,caution
2023-09-22,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-09-22,2023-09-22,2023-09-25,caution
2023-10-03,0.18596486,0.37192971,0.22043397,0.19388854,0.00012430,0.00006613,0.00005817,0.00000000,rebalance,"[{""ts_code"": ""00762.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06665950528328894, ""post_trade_weight"": 0.06666694390846523, ""diff_weight"": 0.06665950528328894, ""gross_amount"": 0.074257399758782, ""gross_amount_pct_nav"": 0.06665950528328894, ""fee"": 2.2277219927634596e-05, ""fee_pct_nav"": 1.999785158498668e-05, ""name"": ""中国联通""}, {""ts_code"": ""00941.HK"", ""side"": ""sell"", ""current_weight"": 0.08777851650839166, ""target_weight"": 0.07658420787265668, ""post_trade_weight"": 0.07659275400894086, ""diff_weight"": -0.011194308635734982, ""gross_amount"": 0.012470243333704265, ""gross_amount_pct_nav"": 0.011194308635734982, ""fee"": 3.741073000111279e-06, ""fee_pct_nav"": 3.3582925907204944e-06, ""name"": ""中国移动""}, {""ts_code"": ""00981.HK"", ""side"": ""sell"", ""current_weight"": 0.049711664615161875, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.049711664615161875, ""gross_amount"": 0.05537783300843061, ""gross_amount_pct_nav"": 0.049711664615161875, ""fee"": 1.6613349902529184e-05, ""fee_pct_nav"": 1.4913499384548563e-05, ""name"": ""中芯国际""}, {""ts_code"": ""01088.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06463780660767701, ""post_trade_weight"": 0.06464501962873871, ""diff_weight"": 0.06463780660767701, ""gross_amount"": 0.07200526653173941, ""gross_amount_pct_nav"": 0.06463780660767701, ""fee"": 2.1601579959521822e-05, ""fee_pct_nav"": 1.93913419823031e-05, ""name"": ""中国神华""}, {""ts_code"": ""01288.HK"", ""side"": ""buy"", ""current_weight"": 0.058098623885019525, ""target_weight"": 0.06812983159282493, ""post_trade_weight"": 0.06813743429372089, ""diff_weight"": 0.010031207707805403, ""gross_amount"": 0.011174571393175639, ""gross_amount_pct_nav"": 0.010031207707805403, ""fee"": 3.3523714179526913e-06, ""fee_pct_nav"": 3.0093623123416203e-06, ""name"": ""农业银行""}, {""ts_code"": ""01339.HK"", ""side"": ""sell"", ""current_weight"": 0.06040835510980622, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.06040835510980622, ""gross_amount"": 0.0672937393563869, ""gross_amount_pct_nav"": 0.06040835510980622, ""fee"": 2.018812180691607e-05, ""fee_pct_nav"": 1.8122506532941866e-05, ""name"": ""中国人民保险集团""}, {""ts_code"": ""01816.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.056551011905229216, ""post_trade_weight"": 0.056557322509832635, ""diff_weight"": 0.056551011905229216, ""gross_amount"": 0.06299673362356903, ""gross_amount_pct_nav"": 0.056551011905229216, ""fee"": 1.8899020087070706e-05, ""fee_pct_nav"": 1.6965303571568763e-05, ""name"": ""中广核电力""}, {""ts_code"": ""02328.HK"", ""side"": ""sell"", ""current_weight"": 0.05273585223224877, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.05273585223224877, ""gross_amount"": 0.05874671952916327, ""gross_amount_pct_nav"": 0.05273585223224877, ""fee"": 1.762401585874898e-05, ""fee_pct_nav"": 1.582075566967463e-05, ""name"": ""中国财险""}]",,,,
2023-10-06,0.00528641,0.01057282,0.00000000,0.01193520,0.00000358,0.00000000,0.00000358,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""03988.HK"", ""side"": ""sell"", ""current_weight"": 0.06933569006214108, ""target_weight"": 0.05876287170035532, ""post_trade_weight"": 0.058763058087697176, ""diff_weight"": -0.010572818361785767, ""gross_amount"": 0.011935197473559242, ""gross_amount_pct_nav"": 0.010572818361785767, ""fee"": 3.580559242067772e-06, ""fee_pct_nav"": 3.17184550853573e-06, ""name"": ""中国银行""}]",2023-10-06,2023-10-06,2023-10-09,caution
2023-10-13,0.00507078,0.01014156,0.00000000,0.01146100,0.00000344,0.00000000,0.00000344,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00386.HK"", ""side"": ""sell"", ""current_weight"": 0.08030070345371519, ""target_weight"": 0.07015914511585643, ""post_trade_weight"": 0.07015935857342481, ""diff_weight"": -0.010141558337858765, ""gross_amount"": 0.011461000252945677, ""gross_amount_pct_nav"": 0.010141558337858765, ""fee"": 3.438300075883703e-06, ""fee_pct_nav"": 3.042467501357629e-06, ""name"": ""中国石油化工股份""}]",2023-10-13,2023-10-13,2023-10-16,caution
2023-10-20,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-10-20,2023-10-20,2023-10-24,caution
2023-10-27,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-10-27,2023-10-27,2023-10-30,caution
2023-11-01,0.06241483,0.12482967,0.07457176,0.05971565,0.00004029,0.00002237,0.00001791,0.00000000,rebalance,"[{""ts_code"": ""00659.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06931973257793911, ""post_trade_weight"": 0.06932232862286122, ""diff_weight"": 0.06931973257793911, ""gross_amount"": 0.07457175593783519, ""gross_amount_pct_nav"": 0.06931973257793911, ""fee"": 2.2371526781350555e-05, ""fee_pct_nav"": 2.0795919773381732e-05, ""name"": ""周大福创建""}, {""ts_code"": ""01816.HK"", ""side"": ""sell"", ""current_weight"": 0.055509932633654016, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.055509932633654016, ""gross_amount"": 0.0597156537473415, ""gross_amount_pct_nav"": 0.055509932633654016, ""fee"": 1.791469612420245e-05, ""fee_pct_nav"": 1.6652979790096203e-05, ""name"": ""中广核电力""}]",,,,
2023-11-03,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-11-03,2023-11-03,2023-11-06,caution
2023-11-10,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-11-10,2023-11-10,2023-11-13,caution
2023-11-17,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-11-17,2023-11-17,2023-11-20,caution
2023-11-24,0.05646076,0.11292152,0.12279920,0.00000000,0.00003684,0.00003684,0.00000000,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00659.HK"", ""side"": ""buy"", ""current_weight"": 0.05825013040505139, ""target_weight"": 0.08155291791522895, ""post_trade_weight"": 0.08155568073277655, ""diff_weight"": 0.023302787510177565, ""gross_amount"": 0.02534117189995208, ""gross_amount_pct_nav"": 0.023302787510177565, ""fee"": 7.602351569985624e-06, ""fee_pct_nav"": 6.990836253053269e-06, ""name"": ""周大福创建""}, {""ts_code"": ""00762.HK"", ""side"": ""buy"", ""current_weight"": 0.06165597846812145, ""target_weight"": 0.07359354904962855, ""post_trade_weight"": 0.07359604222282089, ""diff_weight"": 0.011937570581507087, ""gross_amount"": 0.012981795763346293, ""gross_amount_pct_nav"": 0.011937570581507087, ""fee"": 3.894538729003888e-06, ""fee_pct_nav"": 3.581271174452126e-06, ""name"": ""中国联通""}, {""ts_code"": ""00857.HK"", ""side"": ""buy"", ""current_weight"": 0.08294211506361113, ""target_weight"": 0.09683490613718176, ""post_trade_weight"": 0.09683818667189142, ""diff_weight"": 0.013892791073570637, ""gross_amount"": 0.015108046906908035, ""gross_amount_pct_nav"": 0.013892791073570637, ""fee"": 4.53241407207241e-06, ""fee_pct_nav"": 4.16783732207119e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""buy"", ""current_weight"": 0.07800237822743236, ""target_weight"": 0.0933327838363176, ""post_trade_weight"": 0.09333594572751096, ""diff_weight"": 0.015330405608885229, ""gross_amount"": 0.016671415111221166, ""gross_amount_pct_nav"": 0.015330405608885229, ""fee"": 5.001424533366349e-06, ""fee_pct_nav"": 4.599121682665568e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""00941.HK"", ""side"": ""buy"", ""current_weight"": 0.07705763437454768, ""target_weight"": 0.09587978187330973, ""post_trade_weight"": 0.09588303005069676, ""diff_weight"": 0.018822147498762036, ""gross_amount"": 0.02046859308501446, ""gross_amount_pct_nav"": 0.018822147498762036, ""fee"": 6.140577925504337e-06, ""fee_pct_nav"": 5.6466442496286104e-06, ""name"": ""中国移动""}, {""ts_code"": ""00998.HK"", ""side"": ""buy"", ""current_weight"": 0.05895370249412919, ""target_weight"": 0.06977305199414031, ""post_trade_weight"": 0.06977541573804215, ""diff_weight"": 0.010819349500011122, ""gross_amount"": 0.011765759585873392, ""gross_amount_pct_nav"": 0.010819349500011122, ""fee"": 3.5297278757620174e-06, ""fee_pct_nav"": 3.2458048500033364e-06, ""name"": ""中信银行""}, {""ts_code"": ""01088.HK"", ""side"": ""buy"", ""current_weight"": 0.06878556521541163, ""target_weight"": 0.08760203825308527, ""post_trade_weight"": 0.08760500600034285, ""diff_weight"": 0.018816473037673653, ""gross_amount"": 0.020462422257004398, ""gross_amount_pct_nav"": 0.018816473037673653, ""fee"": 6.138726677101319e-06, ""fee_pct_nav"": 5.644941911302095e-06, ""name"": ""中国神华""}]",2023-11-24,2023-11-24,2023-11-27,risk_on
2023-12-01,0.37769649,0.75539298,0.34436640,0.46817443,0.00024376,0.00010331,0.00014045,0.00000000,rebalance,"[{""ts_code"": ""00005.HK"", ""side"": ""sell"", ""current_weight"": 0.09001893235717108, ""target_weight"": 0.07320933470685133, ""post_trade_weight"": 0.07322592901264856, ""diff_weight"": -0.01680959765031976, ""gross_amount"": 0.01808129657820745, ""gross_amount_pct_nav"": 0.01680959765031976, ""fee"": 5.424388973462235e-06, ""fee_pct_nav"": 5.042879295095927e-06, ""name"": ""汇丰控股""}, {""ts_code"": ""00288.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06792876382957524, ""post_trade_weight"": 0.067944161192274, ""diff_weight"": 0.06792876382957524, ""gross_amount"": 0.0730677884470481, ""gross_amount_pct_nav"": 0.06792876382957524, ""fee"": 2.192033653411443e-05, ""fee_pct_nav"": 2.037862914887257e-05, ""name"": ""万洲国际""}, {""ts_code"": ""00386.HK"", ""side"": ""sell"", ""current_weight"": 0.07094643939158146, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.07094643939158146, ""gross_amount"": 0.07631376065581215, ""gross_amount_pct_nav"": 0.07094643939158146, ""fee"": 2.2894128196743644e-05, ""fee_pct_nav"": 2.1283931817474438e-05, ""name"": ""中国石油化工股份""}, {""ts_code"": ""00659.HK"", ""side"": ""sell"", ""current_weight"": 0.07982707206699555, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.07982707206699555, ""gross_amount"": 0.08586624112242387, ""gross_amount_pct_nav"": 0.07982707206699555, ""fee"": 2.575987233672716e-05, ""fee_pct_nav"": 2.394812162009866e-05, ""name"": ""周大福创建""}, {""ts_code"": ""00728.HK"", ""side"": ""sell"", ""current_weight"": 0.07074159460152148, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.07074159460152148, ""gross_amount"": 0.07609341871315388, ""gross_amount_pct_nav"": 0.07074159460152148, ""fee"": 2.282802561394616e-05, ""fee_pct_nav"": 2.1222478380456438e-05, ""name"": ""中国电信""}, {""ts_code"": ""00762.HK"", ""side"": ""sell"", ""current_weight"": 0.0737986225328613, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.0737986225328613, ""gross_amount"": 0.07938172042175355, ""gross_amount_pct_nav"": 0.0737986225328613, ""fee"": 2.3814516126526062e-05, ""fee_pct_nav"": 2.213958675985839e-05, ""name"": ""中国联通""}, {""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.09711271828794185, ""target_weight"": 0.07361553246664182, ""post_trade_weight"": 0.0736322188449851, ""diff_weight"": -0.023497185821300032, ""gross_amount"": 0.025274821826570912, ""gross_amount_pct_nav"": 0.023497185821300032, ""fee"": 7.582446547971273e-06, ""fee_pct_nav"": 7.04915574639001e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""sell"", ""current_weight"": 0.09360538759969753, ""target_weight"": 0.07496952499927671, ""post_trade_weight"": 0.07498651828610678, ""diff_weight"": -0.018635862600420806, ""gross_amount"": 0.020045724215327854, ""gross_amount_pct_nav"": 0.018635862600420806, ""fee"": 6.0137172645983556e-06, ""fee_pct_nav"": 5.590758780126242e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""00939.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06007560714029286, ""post_trade_weight"": 0.06008922443376824, ""diff_weight"": 0.06007560714029286, ""gross_amount"": 0.06462051575629768, ""gross_amount_pct_nav"": 0.06007560714029286, ""fee"": 1.93861547268893e-05, ""fee_pct_nav"": 1.8022682142087853e-05, ""name"": ""建设银行""}, {""ts_code"": ""00941.HK"", ""side"": ""sell"", ""current_weight"": 0.09532287849086227, ""target_weight"": 0.08444747272772099, ""post_trade_weight"": 0.08446661437395858, ""diff_weight"": -0.010875405763141279, ""gross_amount"": 0.01169816441192234, ""gross_amount_pct_nav"": 0.010875405763141279, ""fee"": 3.5094493235767016e-06, ""fee_pct_nav"": 3.262621728942383e-06, ""name"": ""中国移动""}, {""ts_code"": ""00998.HK"", ""side"": ""sell"", ""current_weight"": 0.07011487190195416, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.07011487190195416, ""gross_amount"": 0.07541928247034167, ""gross_amount_pct_nav"": 0.07011487190195416, ""fee"": 2.26257847411025e-05, ""fee_pct_nav"": 2.1034461570586245e-05, ""name"": ""中信银行""}, {""ts_code"": ""01171.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06332518921861661, ""post_trade_weight"": 0.0633395430924603, ""diff_weight"": 0.06332518921861661, ""gross_amount"": 0.06811593893867718, ""gross_amount_pct_nav"": 0.06332518921861661, ""fee"": 2.043478168160315e-05, ""fee_pct_nav"": 1.8997556765584982e-05, ""name"": ""兖矿能源""}, {""ts_code"": ""01810.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06007560714029286, ""post_trade_weight"": 0.06008922443376824, ""diff_weight"": 0.06007560714029286, ""gross_amount"": 0.06462051575629768, ""gross_amount_pct_nav"": 0.06007560714029286, ""fee"": 1.93861547268893e-05, ""fee_pct_nav"": 1.8022682142087853e-05, ""name"": ""小米集团-W""}, {""ts_code"": ""02899.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06874115934915619, ""post_trade_weight"": 0.06875674085694702, ""diff_weight"": 0.06874115934915619, ""gross_amount"": 0.07394164424264298, ""gross_amount_pct_nav"": 0.06874115934915619, ""fee"": 2.218249327279289e-05, ""fee_pct_nav"": 2.0622347804746853e-05, ""name"": ""紫金矿业""}]",,,,
2023-12-08,0.12398172,0.24796345,0.00000000,0.26201304,0.00007860,0.00000000,0.00007860,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00005.HK"", ""side"": ""sell"", ""current_weight"": 0.07591088650916754, ""target_weight"": 0.051685045981090104, ""post_trade_weight"": 0.05168889106775176, ""diff_weight"": -0.024225840528077438, ""gross_amount"": 0.02559847517767295, ""gross_amount_pct_nav"": 0.024225840528077438, ""fee"": 7.679542553301884e-06, ""fee_pct_nav"": 7.267752158423231e-06, ""name"": ""汇丰控股""}, {""ts_code"": ""00288.HK"", ""side"": ""sell"", ""current_weight"": 0.06609261927810238, ""target_weight"": 0.04795701662948777, ""post_trade_weight"": 0.04796058437101677, ""diff_weight"": -0.018135602648614607, ""gross_amount"": 0.019163164790697282, ""gross_amount_pct_nav"": 0.018135602648614607, ""fee"": 5.748949437209184e-06, ""fee_pct_nav"": 5.4406807945843814e-06, ""name"": ""万洲国际""}, {""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.07114630673432035, ""target_weight"": 0.0519718174696749, ""post_trade_weight"": 0.05197568389057753, ""diff_weight"": -0.01917448926464545, ""gross_amount"": 0.020260914659151183, ""gross_amount_pct_nav"": 0.01917448926464545, ""fee"": 6.078274397745354e-06, ""fee_pct_nav"": 5.752346779393635e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""sell"", ""current_weight"": 0.07373838929497592, ""target_weight"": 0.05292772243162421, ""post_trade_weight"": 0.05293165996666342, ""diff_weight"": -0.020810666863351715, ""gross_amount"": 0.021989797980999364, ""gross_amount_pct_nav"": 0.020810666863351715, ""fee"": 6.596939394299809e-06, ""fee_pct_nav"": 6.243200059005514e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""00939.HK"", ""side"": ""sell"", ""current_weight"": 0.06071122312995596, ""target_weight"": 0.042412767850181776, ""post_trade_weight"": 0.04241592312971862, ""diff_weight"": -0.018298455279774185, ""gross_amount"": 0.01933524464202486, ""gross_amount_pct_nav"": 0.018298455279774185, ""fee"": 5.800573392607457e-06, ""fee_pct_nav"": 5.4895365839322554e-06, ""name"": ""建设银行""}, {""ts_code"": ""00941.HK"", ""side"": ""sell"", ""current_weight"": 0.08583723775862805, ""target_weight"": 0.059619057165269405, ""post_trade_weight"": 0.05962349249926468, ""diff_weight"": -0.02621818059335864, ""gross_amount"": 0.027703701109771148, ""gross_amount_pct_nav"": 0.02621818059335864, ""fee"": 8.311110332931343e-06, ""fee_pct_nav"": 7.865454178007591e-06, ""name"": ""中国移动""}, {""ts_code"": ""01088.HK"", ""side"": ""sell"", ""current_weight"": 0.08837625015392674, ""target_weight"": 0.05646457079083665, ""post_trade_weight"": 0.05646877144818121, ""diff_weight"": -0.031911679363090084, ""gross_amount"": 0.03371979317320917, ""gross_amount_pct_nav"": 0.031911679363090084, ""fee"": 1.0115937951962749e-05, ""fee_pct_nav"": 9.573503808927024e-06, ""name"": ""中国神华""}, {""ts_code"": ""01171.HK"", ""side"": ""sell"", ""current_weight"": 0.06326265447368921, ""target_weight"": 0.044706939758860136, ""post_trade_weight"": 0.04471026571232477, ""diff_weight"": -0.018555714714829072, ""gross_amount"": 0.01960708038100953, ""gross_amount_pct_nav"": 0.018555714714829072, ""fee"": 5.882124114302858e-06, ""fee_pct_nav"": 5.566714414448721e-06, ""name"": ""兖矿能源""}, {""ts_code"": ""01288.HK"", ""side"": ""sell"", ""current_weight"": 0.07238246457054184, ""target_weight"": 0.05120709350011544, ""post_trade_weight"": 0.05121090302970881, ""diff_weight"": -0.02117537107042641, ""gross_amount"": 0.022375166306245885, ""gross_amount_pct_nav"": 0.02117537107042641, ""fee"": 6.712549891873765e-06, ""fee_pct_nav"": 6.352611321127922e-06, ""name"": ""农业银行""}, {""ts_code"": ""01810.HK"", ""side"": ""sell"", ""current_weight"": 0.05873505113310084, ""target_weight"": 0.042412767850181776, ""post_trade_weight"": 0.04241592312971862, ""diff_weight"": -0.016322283282919063, ""gross_amount"": 0.017247102860125547, ""gross_amount_pct_nav"": 0.016322283282919063, ""fee"": 5.174130858037663e-06, ""fee_pct_nav"": 4.896684984875718e-06, ""name"": ""小米集团-W""}, {""ts_code"": ""02899.HK"", ""side"": ""sell"", ""current_weight"": 0.06722454076761343, ""target_weight"": 0.048530559606657364, ""post_trade_weight"": 0.048534170016668314, ""diff_weight"": -0.018693981160956056, ""gross_amount"": 0.01975318099555723, ""gross_amount_pct_nav"": 0.018693981160956056, ""fee"": 5.925954298667169e-06, ""fee_pct_nav"": 5.608194348286817e-06, ""name"": ""紫金矿业""}, {""ts_code"": ""03988.HK"", ""side"": ""sell"", ""current_weight"": 0.0645011885782688, ""target_weight"": 0.050060007545776275, ""post_trade_weight"": 0.050063731738405746, ""diff_weight"": -0.014441181032492523, ""gross_amount"": 0.015259417470700178, ""gross_amount_pct_nav"": 0.014441181032492523, ""fee"": 4.577825241210053e-06, ""fee_pct_nav"": 4.332354309747757e-06, ""name"": ""中国银行""}]",2023-12-08,2023-12-08,2023-12-11,risk_off
2023-12-15,0.12240550,0.24481100,0.26202091,0.00000000,0.00007861,0.00007861,0.00000000,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00005.HK"", ""side"": ""buy"", ""current_weight"": 0.051072081030390945, ""target_weight"": 0.07322055105877127, ""post_trade_weight"": 0.07322592901264818, ""diff_weight"": 0.022148470028380336, ""gross_amount"": 0.023705479715161452, ""gross_amount_pct_nav"": 0.022148470028380336, ""fee"": 7.111643914548435e-06, ""fee_pct_nav"": 6.6445410085141e-06, ""name"": ""汇丰控股""}, {""ts_code"": ""00288.HK"", ""side"": ""buy"", ""current_weight"": 0.05005734003260065, ""target_weight"": 0.06793917114885566, ""post_trade_weight"": 0.06794416119227366, ""diff_weight"": 0.017881831116255, ""gross_amount"": 0.019138901434417696, ""gross_amount_pct_nav"": 0.017881831116255, ""fee"": 5.741670430325308e-06, ""fee_pct_nav"": 5.364549334876499e-06, ""name"": ""万洲国际""}, {""ts_code"": ""00857.HK"", ""side"": ""buy"", ""current_weight"": 0.052075355094097005, ""target_weight"": 0.07362681105184173, ""post_trade_weight"": 0.0736322188449847, ""diff_weight"": 0.021551455957744728, ""gross_amount"": 0.02306649630353149, ""gross_amount_pct_nav"": 0.021551455957744728, ""fee"": 6.9199488910594465e-06, ""fee_pct_nav"": 6.465436787323417e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""buy"", ""current_weight"": 0.051731167353959835, ""target_weight"": 0.07498101102874319, ""post_trade_weight"": 0.0749865182861064, ""diff_weight"": 0.023249843674783357, ""gross_amount"": 0.024884278548677516, ""gross_amount_pct_nav"": 0.023249843674783357, ""fee"": 7.465283564603254e-06, ""fee_pct_nav"": 6.974953102435007e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""00939.HK"", ""side"": ""buy"", ""current_weight"": 0.04268932284882365, ""target_weight"": 0.06008481128282726, ""post_trade_weight"": 0.06008922443376794, ""diff_weight"": 0.01739548843400361, ""gross_amount"": 0.018618369471083224, ""gross_amount_pct_nav"": 0.01739548843400361, ""fee"": 5.585510841324967e-06, ""fee_pct_nav"": 5.2186465302010826e-06, ""name"": ""建设银行""}, {""ts_code"": ""00941.HK"", ""side"": ""buy"", ""current_weight"": 0.058293001368247416, ""target_weight"": 0.08446041086705332, ""post_trade_weight"": 0.08446661437395814, ""diff_weight"": 0.026167409498805905, ""gross_amount"": 0.028006945593868106, ""gross_amount_pct_nav"": 0.026167409498805905, ""fee"": 8.402083678160431e-06, ""fee_pct_nav"": 7.850222849641771e-06, ""name"": ""中国移动""}, {""ts_code"": ""01088.HK"", ""side"": ""buy"", ""current_weight"": 0.056653020811337364, ""target_weight"": 0.07999155094327855, ""post_trade_weight"": 0.0799974262182566, ""diff_weight"": 0.023338530131941183, ""gross_amount"": 0.024979199552632662, ""gross_amount_pct_nav"": 0.023338530131941183, ""fee"": 7.493759865789798e-06, ""fee_pct_nav"": 7.001559039582354e-06, ""name"": ""中国神华""}, {""ts_code"": ""01171.HK"", ""side"": ""buy"", ""current_weight"": 0.04396086702583421, ""target_weight"": 0.06333489122739075, ""post_trade_weight"": 0.06333954309245997, ""diff_weight"": 0.019374024201556532, ""gross_amount"": 0.0207359938236163, ""gross_amount_pct_nav"": 0.019374024201556532, ""fee"": 6.22079814708489e-06, ""fee_pct_nav"": 5.812207260466959e-06, ""name"": ""兖矿能源""}, {""ts_code"": ""01288.HK"", ""side"": ""buy"", ""current_weight"": 0.05249896817881964, ""target_weight"": 0.07254345107032055, ""post_trade_weight"": 0.07254877929208735, ""diff_weight"": 0.020044482891500917, ""gross_amount"": 0.02145358491925247, ""gross_amount_pct_nav"": 0.020044482891500917, ""fee"": 6.436075475775741e-06, ""fee_pct_nav"": 6.013344867450274e-06, ""name"": ""农业银行""}, {""ts_code"": ""01810.HK"", ""side"": ""buy"", ""current_weight"": 0.04572593453445919, ""target_weight"": 0.06008481128282726, ""post_trade_weight"": 0.06008922443376794, ""diff_weight"": 0.014358876748368075, ""gross_amount"": 0.01536828778939519, ""gross_amount_pct_nav"": 0.014358876748368075, ""fee"": 4.610486336818556e-06, ""fee_pct_nav"": 4.307663024510422e-06, ""name"": ""小米集团-W""}, {""ts_code"": ""02899.HK"", ""side"": ""buy"", ""current_weight"": 0.04943834985091843, ""target_weight"": 0.0687516911349965, ""post_trade_weight"": 0.06875674085694666, ""diff_weight"": 0.01931334128407807, ""gross_amount"": 0.020671044973086257, ""gross_amount_pct_nav"": 0.01931334128407807, ""fee"": 6.201313491925877e-06, ""fee_pct_nav"": 5.7940023852234215e-06, ""name"": ""紫金矿业""}, {""ts_code"": ""03988.HK"", ""side"": ""buy"", ""current_weight"": 0.05093116485325024, ""target_weight"": 0.07091841109803884, ""post_trade_weight"": 0.07092361996274135, ""diff_weight"": 0.0199872462447886, ""gross_amount"": 0.021392324608004602, ""gross_amount_pct_nav"": 0.0199872462447886, ""fee"": 6.41769738240138e-06, ""fee_pct_nav"": 5.996173873436579e-06, ""name"": ""中国银行""}]",2023-12-15,2023-12-15,2023-12-18,caution
2023-12-22,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2023-12-22,2023-12-22,2023-12-27,caution
