date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type
2020-11-23,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2020-12-07,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2020-12-21,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-01-04,0.49985004,0.99970009,0.99970009,0.00000000,0.00029991,0.00029991,0.00000000,0.00000000,rebalance
2021-01-18,0.58937739,1.17875478,0.61016998,0.60521188,0.00036461,0.00018305,0.00018156,0.00000000,rebalance
2021-02-01,0.11720142,0.23440284,0.11039263,0.12036904,0.00006923,0.00003312,0.00003611,0.00000000,rebalance
2021-02-16,0.23479083,0.46958165,0.24866127,0.23740456,0.00014582,0.00007460,0.00007122,0.00000000,rebalance
2021-03-01,0.09869946,0.19739891,0.09550534,0.10605289,0.00006047,0.00002865,0.00003182,0.00000000,rebalance
2021-03-15,0.06430194,0.12860389,0.07123385,0.06287721,0.00004023,0.00002137,0.00001886,0.00000000,rebalance
2021-03-29,0.04757089,0.09514178,0.04726837,0.05060982,0.00002936,0.00001418,0.00001518,0.00000000,rebalance
2021-04-12,0.04717857,0.09435714,0.04642616,0.04954387,0.00002879,0.00001393,0.00001486,0.00000000,rebalance
2021-04-26,0.10733410,0.21466820,0.10643845,0.11307719,0.00006585,0.00003193,0.00003392,0.00000000,rebalance
2021-05-10,0.06216930,0.12433861,0.07926148,0.04820689,0.00003824,0.00002378,0.00001446,0.00000000,rebalance
2021-05-24,0.15659130,0.31318260,0.14064000,0.17830042,0.00009568,0.00004219,0.00005349,0.00000000,rebalance
2021-06-07,0.20654527,0.41309053,0.21139780,0.21574776,0.00012814,0.00006342,0.00006472,0.00000000,rebalance
2021-06-21,0.10668131,0.21336261,0.11426592,0.10277281,0.00006511,0.00003428,0.00003083,0.00000000,rebalance
2021-07-05,0.11372921,0.22745842,0.11124718,0.12063086,0.00006956,0.00003337,0.00003619,0.00000000,rebalance
