date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type
2020-12-14,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2020-12-21,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2020-12-28,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-01-04,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-01-11,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-01-18,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-01-25,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,rebalance
2021-02-01,0.49985004,0.99970009,0.99970009,0.00000000,0.00029991,0.00029991,0.00000000,0.00000000,rebalance
2021-02-08,0.27669240,0.55338481,0.30058593,0.25436918,0.00016649,0.00009018,0.00007631,0.00000000,rebalance
2021-02-16,0.42182409,0.84364817,0.42507252,0.46666884,0.00026752,0.00012752,0.00014000,0.00000000,rebalance
2021-02-22,0.28513482,0.57026964,0.30897455,0.29678785,0.00018173,0.00009269,0.00008904,0.00000000,rebalance
2021-03-01,0.28469722,0.56939443,0.30989568,0.29458759,0.00018134,0.00009297,0.00008838,0.00000000,rebalance
2021-03-08,0.00623691,0.01247383,0.00000000,0.01401896,0.00000421,0.00000000,0.00000421,0.00000000,rebalance
2021-03-15,0.09500777,0.19001554,0.10789795,0.10817178,0.00006482,0.00003237,0.00003245,0.00000000,rebalance
2021-03-22,0.09757679,0.19515357,0.10819141,0.11247188,0.00006620,0.00003246,0.00003374,0.00000000,rebalance
2021-03-29,0.09952669,0.19905338,0.11913090,0.10769428,0.00006805,0.00003574,0.00003231,0.00000000,rebalance
2021-04-07,0.09717104,0.19434207,0.10425966,0.11464849,0.00006567,0.00003128,0.00003439,0.00000000,rebalance
2021-04-12,0.09719590,0.19439180,0.10275324,0.11587786,0.00006559,0.00003083,0.00003476,0.00000000,rebalance
2021-04-19,0.09096929,0.18193857,0.10400673,0.10351096,0.00006226,0.00003120,0.00003105,0.00000000,rebalance
2021-04-26,0.09253701,0.18507402,0.10215295,0.10672517,0.00006266,0.00003065,0.00003202,0.00000000,rebalance
2021-05-03,0.09913627,0.19827255,0.11934764,0.10204434,0.00006642,0.00003580,0.00003061,0.00000000,rebalance
2021-05-10,0.09904364,0.19808728,0.10761795,0.12102631,0.00006859,0.00003229,0.00003631,0.00000000,rebalance
2021-05-17,0.01337253,0.02674507,0.01299221,0.01742823,0.00000913,0.00000390,0.00000523,0.00000000,rebalance
2021-05-24,0.10093210,0.20186421,0.12056328,0.11031399,0.00006926,0.00003617,0.00003309,0.00000000,rebalance
2021-05-31,0.20640325,0.41280650,0.23841341,0.24605003,0.00014534,0.00007152,0.00007382,0.00000000,rebalance
2021-06-07,0.10097425,0.20194850,0.12330004,0.11055404,0.00007016,0.00003699,0.00003317,0.00000000,rebalance
2021-06-15,0.09238531,0.18477062,0.10267743,0.10997777,0.00006380,0.00003080,0.00003299,0.00000000,rebalance
2021-06-21,0.01082439,0.02164878,0.01170501,0.01287441,0.00000737,0.00000351,0.00000386,0.00000000,rebalance
2021-06-28,0.09217973,0.18435946,0.10447220,0.10797268,0.00006373,0.00003134,0.00003239,0.00000000,rebalance
2021-07-05,0.41604304,0.83208609,0.46769629,0.47075287,0.00028153,0.00014031,0.00014123,0.00000000,rebalance
2021-07-12,0.29088306,0.58176612,0.32219742,0.31661382,0.00019164,0.00009666,0.00009498,0.00000000,rebalance
2021-07-19,0.18284105,0.36568210,0.20023152,0.20204451,0.00012068,0.00006007,0.00006061,0.00000000,rebalance
2021-07-26,0.38254834,0.76509668,0.41254429,0.41754268,0.00024903,0.00012376,0.00012526,0.00000000,rebalance
2021-08-02,0.30033972,0.60067944,0.33109628,0.32736101,0.00019754,0.00009933,0.00009821,0.00000000,rebalance
2021-08-09,0.09218114,0.18436228,0.09872779,0.10233800,0.00006032,0.00002962,0.00003070,0.00000000,rebalance
2021-08-16,0.00754156,0.01508313,0.01667421,0.00000000,0.00000500,0.00000500,0.00000000,0.00000000,rebalance
2021-08-23,0.08896671,0.17793343,0.09957950,0.09497970,0.00005837,0.00002987,0.00002849,0.00000000,rebalance
2021-08-30,0.08811819,0.17623638,0.09645290,0.09519032,0.00005749,0.00002894,0.00002856,0.00000000,rebalance
2021-09-06,0.31215720,0.62431441,0.33834652,0.35521919,0.00020807,0.00010150,0.00010657,0.00000000,rebalance
2021-09-13,0.19372275,0.38744550,0.21561020,0.22628007,0.00013257,0.00006468,0.00006788,0.00000000,rebalance
2021-09-20,0.09631487,0.19262973,0.11400602,0.09662361,0.00006319,0.00003420,0.00002899,0.00000000,rebalance
2021-09-27,0.19688747,0.39377494,0.21840526,0.21265351,0.00012932,0.00006552,0.00006380,0.00000000,rebalance
2021-10-04,0.11481444,0.22962887,0.11618386,0.13643938,0.00007579,0.00003486,0.00004093,0.00000000,rebalance
2021-10-11,0.39300977,0.78601954,0.44714613,0.42863048,0.00026273,0.00013414,0.00012859,0.00000000,rebalance
2021-10-18,0.28445722,0.56891445,0.31198132,0.32105510,0.00018991,0.00009359,0.00009632,0.00000000,rebalance
2021-10-25,0.09497109,0.18994219,0.10501037,0.10559437,0.00006318,0.00003150,0.00003168,0.00000000,rebalance
2021-11-01,0.19787716,0.39575433,0.20459873,0.23176460,0.00013091,0.00006138,0.00006953,0.00000000,rebalance
