date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type,trade_details_json,signal_date,evaluation_date,trade_date,risk_stage
2026-02-02,0.49985004,0.99970009,0.99970009,0.00000000,0.00029991,0.00029991,0.00000000,0.00000000,rebalance,"[{""ts_code"": ""00005.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.08204766917560383, ""post_trade_weight"": 0.0820722834763565, ""diff_weight"": 0.08204766917560383, ""gross_amount"": 0.08204766917560383, ""gross_amount_pct_nav"": 0.08204766917560383, ""fee"": 2.4614300752681147e-05, ""fee_pct_nav"": 2.4614300752681147e-05, ""name"": ""汇丰控股""}, {""ts_code"": ""00388.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.030027033618042213, ""post_trade_weight"": 0.030036041728127627, ""diff_weight"": 0.030027033618042213, ""gross_amount"": 0.030027033618042213, ""gross_amount_pct_nav"": 0.030027033618042213, ""fee"": 9.008110085412663e-06, ""fee_pct_nav"": 9.008110085412663e-06, ""name"": ""香港交易所""}, {""ts_code"": ""00700.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.14995501349595, ""post_trade_weight"": 0.1499999999999988, ""diff_weight"": 0.14995501349595, ""gross_amount"": 0.14995501349595, ""gross_amount_pct_nav"": 0.14995501349595, ""fee"": 4.4986504048784996e-05, ""fee_pct_nav"": 4.4986504048784996e-05, ""name"": ""腾讯控股""}, {""ts_code"": ""00857.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.11283617729829656, ""post_trade_weight"": 0.11287002815148606, ""diff_weight"": 0.11283617729829656, ""gross_amount"": 0.11283617729829656, ""gross_amount_pct_nav"": 0.11283617729829656, ""fee"": 3.3850853189488964e-05, ""fee_pct_nav"": 3.3850853189488964e-05, ""name"": ""中国石油股份""}, {""ts_code"": ""00939.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.07854196663368243, ""post_trade_weight"": 0.07856552922367253, ""diff_weight"": 0.07854196663368243, ""gross_amount"": 0.07854196663368243, ""gross_amount_pct_nav"": 0.07854196663368243, ""fee"": 2.3562589990104727e-05, ""fee_pct_nav"": 2.3562589990104727e-05, ""name"": ""建设银行""}, {""ts_code"": ""00981.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.038545051919755914, ""post_trade_weight"": 0.03855661543533184, ""diff_weight"": 0.038545051919755914, ""gross_amount"": 0.038545051919755914, ""gross_amount_pct_nav"": 0.038545051919755914, ""fee"": 1.1563515575926772e-05, ""fee_pct_nav"": 1.1563515575926772e-05, ""name"": ""中芯国际""}, {""ts_code"": ""01088.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.04169197215922125, ""post_trade_weight"": 0.041704479750869015, ""diff_weight"": 0.04169197215922125, ""gross_amount"": 0.04169197215922125, ""gross_amount_pct_nav"": 0.04169197215922125, ""fee"": 1.2507591647766374e-05, ""fee_pct_nav"": 1.2507591647766374e-05, ""name"": ""中国神华""}, {""ts_code"": ""01299.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.055332090827357065, ""post_trade_weight"": 0.055348690454605276, ""diff_weight"": 0.055332090827357065, ""gross_amount"": 0.055332090827357065, ""gross_amount_pct_nav"": 0.055332090827357065, ""fee"": 1.6599627248207118e-05, ""fee_pct_nav"": 1.6599627248207118e-05, ""name"": ""友邦保险""}, {""ts_code"": ""01398.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.1219080904479722, ""post_trade_weight"": 0.1219446628751066, ""diff_weight"": 0.1219080904479722, ""gross_amount"": 0.1219080904479722, ""gross_amount_pct_nav"": 0.1219080904479722, ""fee"": 3.657242713439165e-05, ""fee_pct_nav"": 3.657242713439165e-05, ""name"": ""工商银行""}, {""ts_code"": ""02318.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.0696711818478836, ""post_trade_weight"": 0.06969208320243796, ""diff_weight"": 0.0696711818478836, ""gross_amount"": 0.0696711818478836, ""gross_amount_pct_nav"": 0.0696711818478836, ""fee"": 2.0901354554365077e-05, ""fee_pct_nav"": 2.0901354554365077e-05, ""name"": ""中国平安""}, {""ts_code"": ""02388.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.028102045543098985, ""post_trade_weight"": 0.028110476156761915, ""diff_weight"": 0.028102045543098985, ""gross_amount"": 0.028102045543098985, ""gross_amount_pct_nav"": 0.028102045543098985, ""fee"": 8.430613662929695e-06, ""fee_pct_nav"": 8.430613662929695e-06, ""name"": ""中银香港""}, {""ts_code"": ""02601.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.019812121926024176, ""post_trade_weight"": 0.019818065562601985, ""diff_weight"": 0.019812121926024176, ""gross_amount"": 0.019812121926024176, ""gross_amount_pct_nav"": 0.019812121926024176, ""fee"": 5.943636577807252e-06, ""fee_pct_nav"": 5.943636577807252e-06, ""name"": ""中国太保""}, {""ts_code"": ""02628.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06492159260943173, ""post_trade_weight"": 0.06494106908721456, ""diff_weight"": 0.06492159260943173, ""gross_amount"": 0.06492159260943173, ""gross_amount_pct_nav"": 0.06492159260943173, ""fee"": 1.9476477782829516e-05, ""fee_pct_nav"": 1.9476477782829516e-05, ""name"": ""中国人寿""}, {""ts_code"": ""02899.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.057201808504239386, ""post_trade_weight"": 0.057218969046790656, ""diff_weight"": 0.057201808504239386, ""gross_amount"": 0.057201808504239386, ""gross_amount_pct_nav"": 0.057201808504239386, ""fee"": 1.7160542551271815e-05, ""fee_pct_nav"": 1.7160542551271815e-05, ""name"": ""紫金矿业""}, {""ts_code"": ""03993.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.030308383622503914, ""post_trade_weight"": 0.030317476137590667, ""diff_weight"": 0.030308383622503914, ""gross_amount"": 0.030308383622503914, ""gross_amount_pct_nav"": 0.030308383622503914, ""fee"": 9.092515086751174e-06, ""fee_pct_nav"": 9.092515086751174e-06, ""name"": ""洛阳钼业""}, {""ts_code"": ""09988.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.018797890343936675, ""post_trade_weight"": 0.01880352971103986, ""diff_weight"": 0.018797890343936675, ""gross_amount"": 0.018797890343936675, ""gross_amount_pct_nav"": 0.018797890343936675, ""fee"": 5.639367103181002e-06, ""fee_pct_nav"": 5.639367103181002e-06, ""name"": ""阿里巴巴-W""}]",,,,
2026-02-06,0.00559127,0.01118254,0.01130271,0.00000000,0.00000339,0.00000339,0.00000000,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00700.HK"", ""side"": ""buy"", ""current_weight"": 0.13881695872128275, ""target_weight"": 0.14999949678578808, ""post_trade_weight"": 0.150000000000001, ""diff_weight"": 0.011182538064505336, ""gross_amount"": 0.011302713577310525, ""gross_amount_pct_nav"": 0.011182538064505336, ""fee"": 3.3908140731931573e-06, ""fee_pct_nav"": 3.3547614193516004e-06, ""name"": ""腾讯控股""}]",2026-02-06,2026-02-06,2026-02-09,risk_on
2026-02-13,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2026-02-13,2026-02-13,2026-02-16,risk_on
2026-02-20,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2026-02-20,2026-02-20,2026-02-23,risk_on
2026-03-02,0.11817002,0.23634004,0.12103849,0.11273647,0.00007013,0.00003631,0.00003382,0.00000000,rebalance,"[{""ts_code"": ""00016.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.024649868217425226, ""post_trade_weight"": 0.02465161606663763, ""diff_weight"": 0.024649868217425226, ""gross_amount"": 0.02438233394135243, ""gross_amount_pct_nav"": 0.024649868217425226, ""fee"": 7.314700182405728e-06, ""fee_pct_nav"": 7.394960465227567e-06, ""name"": ""新鸿基地产""}, {""ts_code"": ""00386.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.036121518495379965, ""post_trade_weight"": 0.03612407976536714, ""diff_weight"": 0.036121518495379965, ""gross_amount"": 0.03572947809110388, ""gross_amount_pct_nav"": 0.036121518495379965, ""fee"": 1.0718843427331163e-05, ""fee_pct_nav"": 1.083645554861399e-05, ""name"": ""中国石油化工股份""}, {""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.12656508188798174, ""target_weight"": 0.10939911606122872, ""post_trade_weight"": 0.10940687322881919, ""diff_weight"": -0.01716596582675302, ""gross_amount"": 0.016979657153617628, ""gross_amount_pct_nav"": 0.01716596582675302, ""fee"": 5.093897146085288e-06, ""fee_pct_nav"": 5.149789748025905e-06, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.0615951914287275, ""post_trade_weight"": 0.061599558961481705, ""diff_weight"": 0.0615951914287275, ""gross_amount"": 0.060926675686448564, ""gross_amount_pct_nav"": 0.0615951914287275, ""fee"": 1.8278002705934567e-05, ""fee_pct_nav"": 1.8478557428618247e-05, ""name"": ""中国海洋石油""}, {""ts_code"": ""00981.HK"", ""side"": ""sell"", ""current_weight"": 0.03486609283158596, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.03486609283158596, ""gross_amount"": 0.034487678033465814, ""gross_amount_pct_nav"": 0.03486609283158596, ""fee"": 1.0346303410039743e-05, ""fee_pct_nav"": 1.0459827849475788e-05, ""name"": ""中芯国际""}, {""ts_code"": ""01398.HK"", ""side"": ""sell"", ""current_weight"": 0.12209209644688915, ""target_weight"": 0.11209137315458376, ""post_trade_weight"": 0.11209932122215789, ""diff_weight"": -0.010000723292305396, ""gross_amount"": 0.009892181687027365, ""gross_amount_pct_nav"": 0.010000723292305396, ""fee"": 2.9676545061082092e-06, ""fee_pct_nav"": 3.000216987691619e-06, ""name"": ""工商银行""}, {""ts_code"": ""02601.HK"", ""side"": ""sell"", ""current_weight"": 0.018076684733520157, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.018076684733520157, ""gross_amount"": 0.017880491686104196, ""gross_amount_pct_nav"": 0.018076684733520157, ""fee"": 5.3641475058312585e-06, ""fee_pct_nav"": 5.423005420056047e-06, ""name"": ""中国太保""}, {""ts_code"": ""02899.HK"", ""side"": ""sell"", ""current_weight"": 0.06730202297369944, ""target_weight"": 0.04931166673406684, ""post_trade_weight"": 0.04931516327843387, ""diff_weight"": -0.0179903562396326, ""gross_amount"": 0.017795100147778145, ""gross_amount_pct_nav"": 0.0179903562396326, ""fee"": 5.338530044333443e-06, ""fee_pct_nav"": 5.39710687188978e-06, ""name"": ""紫金矿业""}, {""ts_code"": ""09988.HK"", ""side"": ""sell"", ""current_weight"": 0.01587364356296493, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.01587364356296493, ""gross_amount"": 0.01570136094864031, ""gross_amount_pct_nav"": 0.01587364356296493, ""fee"": 4.710408284592093e-06, ""fee_pct_nav"": 4.762093068889479e-06, ""name"": ""阿里巴巴-W""}]",,,,
2026-03-06,0.00532784,0.01065569,0.00000000,0.01029063,0.00000309,0.00000000,0.00000309,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00857.HK"", ""side"": ""sell"", ""current_weight"": 0.12006220900038583, ""target_weight"": 0.10940652348724868, ""post_trade_weight"": 0.10940687322881891, ""diff_weight"": -0.01065568551313715, ""gross_amount"": 0.010290629221355735, ""gross_amount_pct_nav"": 0.01065568551313715, ""fee"": 3.08718876640672e-06, ""fee_pct_nav"": 3.196705653941145e-06, ""name"": ""中国石油股份""}]",2026-03-06,2026-03-06,2026-03-09,risk_on
2026-03-13,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2026-03-13,2026-03-13,2026-03-16,risk_on
2026-03-20,0.01264839,0.02529678,0.01152861,0.01205831,0.00000708,0.00000346,0.00000362,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00883.HK"", ""side"": ""sell"", ""current_weight"": 0.07453153463588755, ""target_weight"": 0.061599091480278034, ""post_trade_weight"": 0.06159955896148136, ""diff_weight"": -0.012932443155609518, ""gross_amount"": 0.012058309689349019, ""gross_amount_pct_nav"": 0.012932443155609518, ""fee"": 3.6174929068047054e-06, ""fee_pct_nav"": 3.879732946682855e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""02899.HK"", ""side"": ""buy"", ""current_weight"": 0.036950449150406184, ""target_weight"": 0.04931478902393792, ""post_trade_weight"": 0.04931516327843357, ""diff_weight"": 0.012364339873531737, ""gross_amount"": 0.011528605809857533, ""gross_amount_pct_nav"": 0.012364339873531737, ""fee"": 3.4585817429572593e-06, ""fee_pct_nav"": 3.709301962059521e-06, ""name"": ""紫金矿业""}]",2026-03-20,2026-03-20,2026-03-23,risk_on
2026-03-27,0.01223882,0.02447764,0.01155237,0.01160988,0.00000695,0.00000347,0.00000348,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00700.HK"", ""side"": ""buy"", ""current_weight"": 0.13779046871993844, ""target_weight"": 0.14999889850633677, ""post_trade_weight"": 0.15000000000000013, ""diff_weight"": 0.012208429786398318, ""gross_amount"": 0.011552373530679672, ""gross_amount_pct_nav"": 0.012208429786398318, ""fee"": 3.465712059203901e-06, ""fee_pct_nav"": 3.662528935919495e-06, ""name"": ""腾讯控股""}, {""ts_code"": ""01398.HK"", ""side"": ""sell"", ""current_weight"": 0.12436770522157897, ""target_weight"": 0.1120984980442107, ""post_trade_weight"": 0.11209932122215732, ""diff_weight"": -0.012269207177368279, ""gross_amount"": 0.01160988486792694, ""gross_amount_pct_nav"": 0.012269207177368279, ""fee"": 3.4829654603780816e-06, ""fee_pct_nav"": 3.6807621532104833e-06, ""name"": ""工商银行""}]",2026-03-27,2026-03-27,2026-03-30,risk_on
2026-04-01,0.18273618,0.36547236,0.17363913,0.17804265,0.00010550,0.00005209,0.00005341,0.00000000,rebalance,"[{""ts_code"": ""00700.HK"", ""side"": ""sell"", ""current_weight"": 0.15209831364233917, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.15209831364233917, ""gross_amount"": 0.1463590964966914, ""gross_amount_pct_nav"": 0.15209831364233917, ""fee"": 4.3907728949007416e-05, ""fee_pct_nav"": 4.562949409270175e-05, ""name"": ""腾讯控股""}, {""ts_code"": ""00857.HK"", ""side"": ""buy"", ""current_weight"": 0.10887276807265993, ""target_weight"": 0.14897507859759707, ""post_trade_weight"": 0.14899141427089005, ""diff_weight"": 0.04010231052493713, ""gross_amount"": 0.03858910592303717, ""gross_amount_pct_nav"": 0.04010231052493713, ""fee"": 1.157673177691115e-05, ""fee_pct_nav"": 1.2030693157481137e-05, ""name"": ""中国石油股份""}, {""ts_code"": ""00883.HK"", ""side"": ""buy"", ""current_weight"": 0.05276001250464631, ""target_weight"": 0.06692490274570992, ""post_trade_weight"": 0.06693224131103717, ""diff_weight"": 0.014164890241063611, ""gross_amount"": 0.013630397918361743, ""gross_amount_pct_nav"": 0.014164890241063611, ""fee"": 4.089119375508523e-06, ""fee_pct_nav"": 4.249467072319084e-06, ""name"": ""中国海洋石油""}, {""ts_code"": ""00939.HK"", ""side"": ""buy"", ""current_weight"": 0.08766791630018295, ""target_weight"": 0.12048783614078255, ""post_trade_weight"": 0.12050104808163539, ""diff_weight"": 0.03281991984059962, ""gross_amount"": 0.03158150606626359, ""gross_amount_pct_nav"": 0.03281991984059962, ""fee"": 9.474451819879075e-06, ""fee_pct_nav"": 9.845975952179884e-06, ""name"": ""建设银行""}, {""ts_code"": ""01088.HK"", ""side"": ""buy"", ""current_weight"": 0.049119323382852784, ""target_weight"": 0.06042730896373669, ""post_trade_weight"": 0.06043393504365891, ""diff_weight"": 0.011307985580883905, ""gross_amount"": 0.010881294559962021, ""gross_amount_pct_nav"": 0.011307985580883905, ""fee"": 3.264388367988606e-06, ""fee_pct_nav"": 3.3923956742651714e-06, ""name"": ""中国神华""}, {""ts_code"": ""01299.HK"", ""side"": ""sell"", ""current_weight"": 0.056500968138597195, ""target_weight"": 0.03476498250946011, ""post_trade_weight"": 0.03476879461952347, ""diff_weight"": -0.021735985629137082, ""gross_amount"": 0.020915808610648616, ""gross_amount_pct_nav"": 0.021735985629137082, ""fee"": 6.274742583194584e-06, ""fee_pct_nav"": 6.520795688741123e-06, ""name"": ""友邦保险""}, {""ts_code"": ""01398.HK"", ""side"": ""buy"", ""current_weight"": 0.1125238096781015, ""target_weight"": 0.14998355374364386, ""post_trade_weight"": 0.1499999999999999, ""diff_weight"": 0.03745974406554236, ""gross_amount"": 0.03604625301318205, ""gross_amount_pct_nav"": 0.03745974406554236, ""fee"": 1.0813875903954615e-05, ""fee_pct_nav"": 1.1237923219662707e-05, ""name"": ""工商银行""}, {""ts_code"": ""02899.HK"", ""side"": ""sell"", ""current_weight"": 0.05348580795931334, ""target_weight"": 0.04229582515600155, ""post_trade_weight"": 0.042300463051063664, ""diff_weight"": -0.011189982803311791, ""gross_amount"": 0.010767744452166828, ""gross_amount_pct_nav"": 0.011189982803311791, ""fee"": 3.230323335650048e-06, ""fee_pct_nav"": 3.356994840993537e-06, ""name"": ""紫金矿业""}, {""ts_code"": ""03968.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.044593231140393534, ""post_trade_weight"": 0.044598120954594984, ""diff_weight"": 0.044593231140393534, ""gross_amount"": 0.04291056792992163, ""gross_amount_pct_nav"": 0.044593231140393534, ""fee"": 1.2873170378976488e-05, ""fee_pct_nav"": 1.3377969342118059e-05, ""name"": ""招商银行""}]",,,,
