ts_code,name,weight
00857.HK,中国石油股份,0.16142225
01398.HK,工商银行,0.14562875
00939.HK,建设银行,0.11953039
00005.HK,汇丰控股,0.08433114
00883.HK,中国海洋石油,0.06930367
02318.HK,中国平安,0.06130778
01088.HK,中国神华,0.05992607
02628.HK,中国人寿,0.05477158
03968.HK,招商银行,0.04063199
00386.HK,中国石油化工股份,0.03952764
02899.HK,紫金矿业,0.03939649
01299.HK,友邦保险,0.03211034
02388.HK,中银香港,0.03071848
00388.HK,香港交易所,0.02882715
03993.HK,洛阳钼业,0.02475398
00016.HK,新鸿基地产,0.02255009
