date,portfolio_return,gross_return,net_return,trading_cost,eligible_count,candidate_family,market_risk_off,risk_stage,market_momentum,cash_weight_target,cash_after_trade,selected_count,buy_candidate_count,keep_candidate_count,weekly_overlay_trade_count,weekly_overlay_trading_cost,weekly_overlay_avg_one_way_turnover
2026-02-27,0.02323099,0.02353342,0.02323099,0.00029991,510,monthly_equal_buffered_weekly_overlay,False,risk_on,0.65583202,0.00000000,0.00000000,12,66,127,1,0.00000326,0.00535545
2026-03-31,-0.11827141,-0.11804908,-0.11827141,0.00019966,511,monthly_equal_buffered_weekly_overlay,False,risk_on,0.62534374,0.00000000,0.00143983,12,52,130,4,0.00003209,0.01467498
2026-04-30,0.06906749,0.06912398,0.06906749,0.00004806,514,monthly_equal_buffered_weekly_overlay,False,risk_on,1.20403335,0.00000000,-0.00884485,12,16,129,1,0.00000333,0.00571331
