ts_code,name,weight
00857.HK,中国石油股份,0.11819532
01398.HK,工商银行,0.10413129
00939.HK,建设银行,0.09355822
01288.HK,农业银行,0.09023279
00883.HK,中国海洋石油,0.08392735
00005.HK,汇丰控股,0.07774860
01088.HK,中国神华,0.07424188
03988.HK,中国银行,0.06828385
02628.HK,中国人寿,0.05680205
00016.HK,新鸿基地产,0.05445067
02388.HK,中银香港,0.05404331
02318.HK,中国平安,0.04969318
02899.HK,紫金矿业,0.04503633
01378.HK,中国宏桥,0.03814069
