ts_code,name,weight
03993.HK,洛阳钼业,0.22430295
01772.HK,赣锋锂业,0.20162301
02318.HK,中国平安,0.19442263
00005.HK,汇丰控股,0.19365994
01818.HK,招金矿业,0.18599147
