ts_code,name,weight
06869.HK,长飞光纤光缆,0.18640689
02388.HK,中银香港,0.17159559
01088.HK,中国神华,0.16954321
00005.HK,汇丰控股,0.16726291
00016.HK,新鸿基地产,0.16311113
00012.HK,恒基地产,0.13322363
