date,one_way_turnover,two_way_turnover,buy_amount,sell_amount,trading_cost,buy_cost,sell_commission,sell_stamp_duty,event_type,trade_details_json,signal_date,evaluation_date,trade_date,risk_stage
2020-02-03,0.39990402,0.79980805,0.79980805,0.00000000,0.00023994,0.00023994,0.00000000,0.00000000,rebalance,"[{""ts_code"": ""00586.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.14396544829240937, ""post_trade_weight"": 0.14399999999999955, ""diff_weight"": 0.14396544829240937, ""gross_amount"": 0.14396544829240937, ""gross_amount_pct_nav"": 0.14396544829240937, ""fee"": 4.318963448772281e-05, ""fee_pct_nav"": 4.318963448772281e-05, ""name"": ""海螺创业""}, {""ts_code"": ""00981.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.11668925152974549, ""post_trade_weight"": 0.11671725695011262, ""diff_weight"": 0.11668925152974549, ""gross_amount"": 0.11668925152974549, ""gross_amount_pct_nav"": 0.11668925152974549, ""fee"": 3.500677545892365e-05, ""fee_pct_nav"": 3.500677545892365e-05, ""name"": ""中芯国际""}, {""ts_code"": ""01787.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.14396544829240937, ""post_trade_weight"": 0.14399999999999955, ""diff_weight"": 0.14396544829240937, ""gross_amount"": 0.14396544829240937, ""gross_amount_pct_nav"": 0.14396544829240937, ""fee"": 4.318963448772281e-05, ""fee_pct_nav"": 4.318963448772281e-05, ""name"": ""山东黄金""}, {""ts_code"": ""01833.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.128634759263749, ""post_trade_weight"": 0.1286656316059723, ""diff_weight"": 0.128634759263749, ""gross_amount"": 0.128634759263749, ""gross_amount_pct_nav"": 0.128634759263749, ""fee"": 3.85904277791247e-05, ""fee_pct_nav"": 3.85904277791247e-05, ""name"": ""平安好医生""}, {""ts_code"": ""02128.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.12258769039821832, ""post_trade_weight"": 0.12261711144391388, ""diff_weight"": 0.12258769039821832, ""gross_amount"": 0.12258769039821832, ""gross_amount_pct_nav"": 0.12258769039821832, ""fee"": 3.6776307119465494e-05, ""fee_pct_nav"": 3.6776307119465494e-05, ""name"": ""中国联塑""}, {""ts_code"": ""02269.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.14396544829240937, ""post_trade_weight"": 0.14399999999999955, ""diff_weight"": 0.14396544829240937, ""gross_amount"": 0.14396544829240937, ""gross_amount_pct_nav"": 0.14396544829240937, ""fee"": 4.318963448772281e-05, ""fee_pct_nav"": 4.318963448772281e-05, ""name"": ""药明生物""}]",,,,
2020-02-07,0.09285394,0.18570789,0.19989204,0.00000000,0.00005997,0.00005997,0.00000000,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00586.HK"", ""side"": ""buy"", ""current_weight"": 0.14627020359436807, ""target_weight"": 0.1799899717740566, ""post_trade_weight"": 0.17999999999999972, ""diff_weight"": 0.03371976817968853, ""gross_amount"": 0.036295245506085594, ""gross_amount_pct_nav"": 0.03371976817968853, ""fee"": 1.0888573651825677e-05, ""fee_pct_nav"": 1.011593045390656e-05, ""name"": ""海螺创业""}, {""ts_code"": ""00981.HK"", ""side"": ""buy"", ""current_weight"": 0.12343317502686349, ""target_weight"": 0.14588844294441775, ""post_trade_weight"": 0.14589657118764107, ""diff_weight"": 0.02245526791755427, ""gross_amount"": 0.024170375597762722, ""gross_amount_pct_nav"": 0.02245526791755427, ""fee"": 7.251112679328816e-06, ""fee_pct_nav"": 6.736580375266281e-06, ""name"": ""中芯国际""}, {""ts_code"": ""01787.HK"", ""side"": ""buy"", ""current_weight"": 0.13731213527759542, ""target_weight"": 0.1799899717740566, ""post_trade_weight"": 0.17999999999999972, ""diff_weight"": 0.04267783649646119, ""gross_amount"": 0.045937520835054174, ""gross_amount_pct_nav"": 0.04267783649646119, ""fee"": 1.3781256250516251e-05, ""fee_pct_nav"": 1.2803350948938356e-05, ""name"": ""山东黄金""}, {""ts_code"": ""01833.HK"", ""side"": ""buy"", ""current_weight"": 0.14342639810637126, ""target_weight"": 0.16082307917395972, ""post_trade_weight"": 0.16083203950746566, ""diff_weight"": 0.01739668106758844, ""gross_amount"": 0.018725419669982618, ""gross_amount_pct_nav"": 0.01739668106758844, ""fee"": 5.617625900994785e-06, ""fee_pct_nav"": 5.219004320276532e-06, ""name"": ""平安好医生""}, {""ts_code"": ""02128.HK"", ""side"": ""buy"", ""current_weight"": 0.11551017579061014, ""target_weight"": 0.15326285019310062, ""post_trade_weight"": 0.15327138930489265, ""diff_weight"": 0.03775267440249049, ""gross_amount"": 0.040636180493526824, ""gross_amount_pct_nav"": 0.03775267440249049, ""fee"": 1.2190854148058047e-05, ""fee_pct_nav"": 1.1325802320747148e-05, ""name"": ""中国联塑""}, {""ts_code"": ""02269.HK"", ""side"": ""buy"", ""current_weight"": 0.1482843120022531, ""target_weight"": 0.1799899717740566, ""post_trade_weight"": 0.17999999999999972, ""diff_weight"": 0.03170565977180351, ""gross_amount"": 0.034127301801653714, ""gross_amount_pct_nav"": 0.03170565977180351, ""fee"": 1.0238190540496114e-05, ""fee_pct_nav"": 9.511697931541053e-06, ""name"": ""药明生物""}]",2020-02-07,2020-02-07,2020-02-10,risk_on
2020-02-14,0.00811529,0.01623058,0.00000000,0.01788432,0.00000537,0.00000000,0.00000537,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""02128.HK"", ""side"": ""sell"", ""current_weight"": 0.16950122291479391, ""target_weight"": 0.15327064299983462, ""post_trade_weight"": 0.15327138930489445, ""diff_weight"": -0.016230579914959308, ""gross_amount"": 0.01788432279847954, ""gross_amount_pct_nav"": 0.016230579914959308, ""fee"": 5.365296839543861e-06, ""fee_pct_nav"": 4.869173974487792e-06, ""name"": ""中国联塑""}]",2020-02-14,2020-02-14,2020-02-17,risk_on
2020-02-21,0.02695138,0.05390275,0.03248054,0.02719840,0.00001790,0.00000974,0.00000816,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00981.HK"", ""side"": ""buy"", ""current_weight"": 0.1311697015664249, ""target_weight"": 0.14589421191961183, ""post_trade_weight"": 0.14589657118764468, ""diff_weight"": 0.01472451035318693, ""gross_amount"": 0.016302381889289258, ""gross_amount_pct_nav"": 0.01472451035318693, ""fee"": 4.890714566786777e-06, ""fee_pct_nav"": 4.417353105956079e-06, ""name"": ""中芯国际""}, {""ts_code"": ""01787.HK"", ""side"": ""sell"", ""current_weight"": 0.2045630185330335, ""target_weight"": 0.1799970892513659, ""post_trade_weight"": 0.18000000000000418, ""diff_weight"": -0.024565929281667585, ""gross_amount"": 0.027198402596004756, ""gross_amount_pct_nav"": 0.024565929281667585, ""fee"": 8.159520778801426e-06, ""fee_pct_nav"": 7.369778784500276e-06, ""name"": ""山东黄金""}, {""ts_code"": ""01833.HK"", ""side"": ""buy"", ""current_weight"": 0.1462171257946152, ""target_weight"": 0.16082943872058086, ""post_trade_weight"": 0.1608320395074697, ""diff_weight"": 0.014612312925965652, ""gross_amount"": 0.01617816143905465, ""gross_amount_pct_nav"": 0.014612312925965652, ""fee"": 4.853448431716394e-06, ""fee_pct_nav"": 4.3836938777896945e-06, ""name"": ""平安好医生""}]",2020-02-21,2020-02-21,2020-02-24,risk_on
2020-03-02,0.88645945,1.77291889,0.99201925,0.98003195,0.00059162,0.00029761,0.00029401,0.00000000,rebalance,"[{""ts_code"": ""00003.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.04740977716600822, ""post_trade_weight"": 0.04743500669186439, ""diff_weight"": 0.04740977716600822, ""gross_amount"": 0.05273479129660167, ""gross_amount_pct_nav"": 0.04740977716600822, ""fee"": 1.58204373889805e-05, ""fee_pct_nav"": 1.4222933149802467e-05, ""name"": ""香港中华煤气""}, {""ts_code"": ""00322.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.04430752396352108, ""post_trade_weight"": 0.044331102598315034, ""diff_weight"": 0.04430752396352108, ""gross_amount"": 0.04928409641968778, ""gross_amount_pct_nav"": 0.04430752396352108, ""fee"": 1.4785228925906331e-05, ""fee_pct_nav"": 1.3292257189056321e-05, ""name"": ""康师傅控股""}, {""ts_code"": ""00586.HK"", ""side"": ""sell"", ""current_weight"": 0.1792031408447411, ""target_weight"": 0.05201669627691426, ""post_trade_weight"": 0.05204437741490137, ""diff_weight"": -0.12718644456782682, ""gross_amount"": 0.14147188641186076, ""gross_amount_pct_nav"": 0.12718644456782682, ""fee"": 4.244156592355822e-05, ""fee_pct_nav"": 3.815593337034804e-05, ""name"": ""海螺创业""}, {""ts_code"": ""00700.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.17990426237981436, ""post_trade_weight"": 0.17999999999999877, ""diff_weight"": 0.17990426237981436, ""gross_amount"": 0.2001109116532761, ""gross_amount_pct_nav"": 0.17990426237981436, ""fee"": 6.0033273495982825e-05, ""fee_pct_nav"": 5.397127871394431e-05, ""name"": ""腾讯控股""}, {""ts_code"": ""00881.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.046858206192232875, ""post_trade_weight"": 0.046883142194791186, ""diff_weight"": 0.046858206192232875, ""gross_amount"": 0.05212126847649947, ""gross_amount_pct_nav"": 0.046858206192232875, ""fee"": 1.563638054294984e-05, ""fee_pct_nav"": 1.4057461857669862e-05, ""name"": ""中升控股""}, {""ts_code"": ""00914.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.050407998865342966, ""post_trade_weight"": 0.05043482392099083, ""diff_weight"": 0.050407998865342966, ""gross_amount"": 0.05606976996612223, ""gross_amount_pct_nav"": 0.050407998865342966, ""fee"": 1.6820930989836667e-05, ""fee_pct_nav"": 1.512239965960289e-05, ""name"": ""海螺水泥""}, {""ts_code"": ""00939.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.10536378554842131, ""post_trade_weight"": 0.10541985580461528, ""diff_weight"": 0.10536378554842131, ""gross_amount"": 0.11719813028565901, ""gross_amount_pct_nav"": 0.10536378554842131, ""fee"": 3.51594390856977e-05, ""fee_pct_nav"": 3.160913566452639e-05, ""name"": ""建设银行""}, {""ts_code"": ""00960.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06246456292956666, ""post_trade_weight"": 0.06249780399079349, ""diff_weight"": 0.06246456292956666, ""gross_amount"": 0.0694805140718085, ""gross_amount_pct_nav"": 0.06246456292956666, ""fee"": 2.084415422154255e-05, ""fee_pct_nav"": 1.873936887887e-05, ""name"": ""龙湖集团""}, {""ts_code"": ""00981.HK"", ""side"": ""sell"", ""current_weight"": 0.1425942127560905, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.1425942127560905, ""gross_amount"": 0.15861023821025447, ""gross_amount_pct_nav"": 0.1425942127560905, ""fee"": 4.758307146307634e-05, ""fee_pct_nav"": 4.277826382682714e-05, ""name"": ""中芯国际""}, {""ts_code"": ""01313.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.046363901743926066, ""post_trade_weight"": 0.046388574698066835, ""diff_weight"": 0.046363901743926066, ""gross_amount"": 0.0515714442951462, ""gross_amount_pct_nav"": 0.046363901743926066, ""fee"": 1.547143328854386e-05, ""fee_pct_nav"": 1.390917052317782e-05, ""name"": ""华润建材科技""}, {""ts_code"": ""01398.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.12339842883085582, ""post_trade_weight"": 0.12346409637955356, ""diff_weight"": 0.12339842883085582, ""gross_amount"": 0.13725840490533656, ""gross_amount_pct_nav"": 0.12339842883085582, ""fee"": 4.117752147160096e-05, ""fee_pct_nav"": 3.701952864925674e-05, ""name"": ""工商银行""}, {""ts_code"": ""01658.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06909061443492788, ""post_trade_weight"": 0.06912738160717592, ""diff_weight"": 0.06909061443492788, ""gross_amount"": 0.07685079640897767, ""gross_amount_pct_nav"": 0.06909061443492788, ""fee"": 2.3055238922693298e-05, ""fee_pct_nav"": 2.072718433047836e-05, ""name"": ""邮储银行""}, {""ts_code"": ""01787.HK"", ""side"": ""sell"", ""current_weight"": 0.1615712833836234, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.1615712833836234, ""gross_amount"": 0.17971879257994966, ""gross_amount_pct_nav"": 0.1615712833836234, ""fee"": 5.391563777398489e-05, ""fee_pct_nav"": 4.8471385015087016e-05, ""name"": ""山东黄金""}, {""ts_code"": ""01833.HK"", ""side"": ""sell"", ""current_weight"": 0.16342300833333306, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.16342300833333306, ""gross_amount"": 0.18177850124341208, ""gross_amount_pct_nav"": 0.16342300833333306, ""fee"": 5.453355037302362e-05, ""fee_pct_nav"": 4.902690249999992e-05, ""name"": ""平安好医生""}, {""ts_code"": ""02128.HK"", ""side"": ""sell"", ""current_weight"": 0.15779409533608132, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.15779409533608132, ""gross_amount"": 0.17551735491704573, ""gross_amount_pct_nav"": 0.15779409533608132, ""fee"": 5.2655206475113716e-05, ""fee_pct_nav"": 4.733822860082439e-05, ""name"": ""中国联塑""}, {""ts_code"": ""02269.HK"", ""side"": ""sell"", ""current_weight"": 0.18410553029435264, ""target_weight"": 0.055603555211670194, ""post_trade_weight"": 0.05563314512788084, ""diff_weight"": -0.12850197508268243, ""gross_amount"": 0.1429351758701154, ""gross_amount_pct_nav"": 0.12850197508268243, ""fee"": 4.288055276103461e-05, ""fee_pct_nav"": 3.855059252480472e-05, ""name"": ""药明生物""}, {""ts_code"": ""02359.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.04659140300690432, ""post_trade_weight"": 0.046616197027823714, ""diff_weight"": 0.04659140300690432, ""gross_amount"": 0.05182449825025893, ""gross_amount_pct_nav"": 0.04659140300690432, ""fee"": 1.5547349475077677e-05, ""fee_pct_nav"": 1.3977420902071294e-05, ""name"": ""药明康德""}, {""ts_code"": ""03988.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.06968740778219606, ""post_trade_weight"": 0.06972449254322191, ""diff_weight"": 0.06968740778219606, ""gross_amount"": 0.0775146209299238, ""gross_amount_pct_nav"": 0.06968740778219606, ""fee"": 2.3254386278977136e-05, ""fee_pct_nav"": 2.0906222334658814e-05, ""name"": ""中国银行""}]",,,,
2020-03-06,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2020-03-06,2020-03-06,2020-03-09,risk_on
2020-03-13,0.07612359,0.15224718,0.00000000,0.15277898,0.00004583,0.00000000,0.00004583,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00003.HK"", ""side"": ""sell"", ""current_weight"": 0.0507245808023943, ""target_weight"": 0.03794627211045905, ""post_trade_weight"": 0.037948005353491784, ""diff_weight"": -0.012778308691935256, ""gross_amount"": 0.012822943835207434, ""gross_amount_pct_nav"": 0.012778308691935256, ""fee"": 3.84688315056223e-06, ""fee_pct_nav"": 3.833492607580576e-06, ""name"": ""香港中华煤气""}, {""ts_code"": ""00700.HK"", ""side"": ""sell"", ""current_weight"": 0.17495265830315573, ""target_weight"": 0.1439934229218535, ""post_trade_weight"": 0.14400000000000002, ""diff_weight"": -0.03095923538130224, ""gross_amount"": 0.031067377228565146, ""gross_amount_pct_nav"": 0.03095923538130224, ""fee"": 9.320213168569543e-06, ""fee_pct_nav"": 9.287770614390672e-06, ""name"": ""腾讯控股""}, {""ts_code"": ""00939.HK"", ""side"": ""sell"", ""current_weight"": 0.11208721735626916, ""target_weight"": 0.08433203267352715, ""post_trade_weight"": 0.08433588464369283, ""diff_weight"": -0.027755184682742004, ""gross_amount"": 0.027852134652783175, ""gross_amount_pct_nav"": 0.027755184682742004, ""fee"": 8.355640395834952e-06, ""fee_pct_nav"": 8.3265554048226e-06, ""name"": ""建设银行""}, {""ts_code"": ""00960.HK"", ""side"": ""sell"", ""current_weight"": 0.06563873029755984, ""target_weight"": 0.049995959565186085, ""post_trade_weight"": 0.049998243192635156, ""diff_weight"": -0.01564277073237376, ""gross_amount"": 0.015697411556104525, ""gross_amount_pct_nav"": 0.01564277073237376, ""fee"": 4.709223466831357e-06, ""fee_pct_nav"": 4.692831219712127e-06, ""name"": ""龙湖集团""}, {""ts_code"": ""01398.HK"", ""side"": ""sell"", ""current_weight"": 0.12884085230248682, ""target_weight"": 0.09876676580914256, ""post_trade_weight"": 0.09877127710364356, ""diff_weight"": -0.03007408649334426, ""gross_amount"": 0.03017913648014396, ""gross_amount_pct_nav"": 0.03007408649334426, ""fee"": 9.053740944043187e-06, ""fee_pct_nav"": 9.022225948003277e-06, ""name"": ""工商银行""}, {""ts_code"": ""01658.HK"", ""side"": ""sell"", ""current_weight"": 0.07436055397142864, ""target_weight"": 0.05529937941801394, ""post_trade_weight"": 0.05530190528574113, ""diff_weight"": -0.019061174553414693, ""gross_amount"": 0.019127755998396112, ""gross_amount_pct_nav"": 0.019061174553414693, ""fee"": 5.738326799518833e-06, ""fee_pct_nav"": 5.718352366024408e-06, ""name"": ""邮储银行""}, {""ts_code"": ""03988.HK"", ""side"": ""sell"", ""current_weight"": 0.071753465131175, ""target_weight"": 0.05577704634882135, ""post_trade_weight"": 0.055779594034577926, ""diff_weight"": -0.015976418782353646, ""gross_amount"": 0.01603222505206575, ""gross_amount_pct_nav"": 0.015976418782353646, ""fee"": 4.809667515619725e-06, ""fee_pct_nav"": 4.792925634706093e-06, ""name"": ""中国银行""}]",2020-03-13,2020-03-13,2020-03-16,caution
2020-03-20,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,weekly_portfolio_overlay,,2020-03-20,2020-03-20,2020-03-23,caution
2020-03-27,0.17129946,0.34259891,0.00000000,0.34940072,0.00010482,0.00000000,0.00010482,0.00000000,weekly_portfolio_overlay,"[{""ts_code"": ""00322.HK"", ""side"": ""sell"", ""current_weight"": 0.04140733314005078, ""target_weight"": 0.022163273131041834, ""post_trade_weight"": 0.02216555129915768, ""diff_weight"": -0.01924406000900895, ""gross_amount"": 0.01962612303385283, ""gross_amount_pct_nav"": 0.01924406000900895, ""fee"": 5.887836910155848e-06, ""fee_pct_nav"": 5.773218002702685e-06, ""name"": ""康师傅控股""}, {""ts_code"": ""00586.HK"", ""side"": ""sell"", ""current_weight"": 0.04946561310443097, ""target_weight"": 0.02601951415540307, ""post_trade_weight"": 0.02602218870745087, ""diff_weight"": -0.0234460989490279, ""gross_amount"": 0.02391158738967197, ""gross_amount_pct_nav"": 0.0234460989490279, ""fee"": 7.1734762169015905e-06, ""fee_pct_nav"": 7.033829684708369e-06, ""name"": ""海螺创业""}, {""ts_code"": ""00700.HK"", ""side"": ""sell"", ""current_weight"": 0.15610839049903616, ""target_weight"": 0.08999074982942414, ""post_trade_weight"": 0.09000000000000004, ""diff_weight"": -0.06611764066961204, ""gross_amount"": 0.06743031095737599, ""gross_amount_pct_nav"": 0.06611764066961204, ""fee"": 2.0229093287212796e-05, ""fee_pct_nav"": 1.983529220088361e-05, ""name"": ""腾讯控股""}, {""ts_code"": ""00881.HK"", ""side"": ""sell"", ""current_weight"": 0.04606962190411862, ""target_weight"": 0.023439161780382228, ""post_trade_weight"": 0.023441571097395763, ""diff_weight"": -0.02263046012373639, ""gross_amount"": 0.023079755233210993, ""gross_amount_pct_nav"": 0.02263046012373639, ""fee"": 6.9239265699632976e-06, ""fee_pct_nav"": 6.789138037120917e-06, ""name"": ""中升控股""}, {""ts_code"": ""00914.HK"", ""side"": ""sell"", ""current_weight"": 0.0483660895551073, ""target_weight"": 0.025214820123138734, ""post_trade_weight"": 0.025217411960495595, ""diff_weight"": -0.023151269431968567, ""gross_amount"": 0.02361090445825786, ""gross_amount_pct_nav"": 0.023151269431968567, ""fee"": 7.083271337477357e-06, ""fee_pct_nav"": 6.945380829590569e-06, ""name"": ""海螺水泥""}, {""ts_code"": ""00939.HK"", ""side"": ""sell"", ""current_weight"": 0.0837528747204576, ""target_weight"": 0.05270451039315092, ""post_trade_weight"": 0.05270992790230803, ""diff_weight"": -0.03104836432730668, ""gross_amount"": 0.03166478477007147, ""gross_amount_pct_nav"": 0.03104836432730668, ""fee"": 9.499435431021441e-06, ""fee_pct_nav"": 9.314509298192003e-06, ""name"": ""建设银行""}, {""ts_code"": ""00960.HK"", ""side"": ""sell"", ""current_weight"": 0.05110052491314786, ""target_weight"": 0.03124569024346623, ""post_trade_weight"": 0.031248901995396976, ""diff_weight"": -0.01985483466968163, ""gross_amount"": 0.020249023743511292, ""gross_amount_pct_nav"": 0.01985483466968163, ""fee"": 6.074707123053387e-06, ""fee_pct_nav"": 5.956450400904488e-06, ""name"": ""龙湖集团""}, {""ts_code"": ""01313.HK"", ""side"": ""sell"", ""current_weight"": 0.04421542453168923, ""target_weight"": 0.023191903447762865, ""post_trade_weight"": 0.023194287349033588, ""diff_weight"": -0.021023521083926366, ""gross_amount"": 0.021440912739036238, ""gross_amount_pct_nav"": 0.021023521083926366, ""fee"": 6.432273821710871e-06, ""fee_pct_nav"": 6.307056325177909e-06, ""name"": ""华润建材科技""}, {""ts_code"": ""01398.HK"", ""side"": ""sell"", ""current_weight"": 0.09963232202834434, ""target_weight"": 0.06172570339004662, ""post_trade_weight"": 0.06173204818977723, ""diff_weight"": -0.037906618638297716, ""gross_amount"": 0.0386591998177251, ""gross_amount_pct_nav"": 0.037906618638297716, ""fee"": 1.159775994531753e-05, ""fee_pct_nav"": 1.1371985591489314e-05, ""name"": ""工商银行""}, {""ts_code"": ""01658.HK"", ""side"": ""sell"", ""current_weight"": 0.0536729683143215, ""target_weight"": 0.03456013835874748, ""post_trade_weight"": 0.03456369080358821, ""diff_weight"": -0.019112829955574024, ""gross_amount"": 0.01949228759719096, ""gross_amount_pct_nav"": 0.019112829955574024, ""fee"": 5.847686279157288e-06, ""fee_pct_nav"": 5.7338489866722076e-06, ""name"": ""邮储银行""}, {""ts_code"": ""02269.HK"", ""side"": ""sell"", ""current_weight"": 0.05036343747203108, ""target_weight"": 0.027813713585706695, ""post_trade_weight"": 0.02781657256394062, ""diff_weight"": -0.022549723886324383, ""gross_amount"": 0.022997416094380798, ""gross_amount_pct_nav"": 0.022549723886324383, ""fee"": 6.899224828314239e-06, ""fee_pct_nav"": 6.764917165897314e-06, ""name"": ""药明生物""}, {""ts_code"": ""02359.HK"", ""side"": ""sell"", ""current_weight"": 0.039515573366335835, ""target_weight"": 0.023305702915166985, ""post_trade_weight"": 0.023308098513912023, ""diff_weight"": -0.016209870451168854, ""gross_amount"": 0.01653169402342968, ""gross_amount_pct_nav"": 0.016209870451168854, ""fee"": 4.959508207028904e-06, ""fee_pct_nav"": 4.8629611353506556e-06, ""name"": ""药明康德""}, {""ts_code"": ""03988.HK"", ""side"": ""sell"", ""current_weight"": 0.05516228116408158, ""target_weight"": 0.03485866314133708, ""post_trade_weight"": 0.034862246271611205, ""diff_weight"": -0.020303618022744507, ""gross_amount"": 0.02070671704204776, ""gross_amount_pct_nav"": 0.020303618022744507, ""fee"": 6.212015112614327e-06, ""fee_pct_nav"": 6.091085406823351e-06, ""name"": ""中国银行""}]",2020-03-27,2020-03-27,2020-03-30,risk_off
2020-04-01,0.09646594,0.19293187,0.09284678,0.10472909,0.00005927,0.00002785,0.00003142,0.00000000,rebalance,"[{""ts_code"": ""00003.HK"", ""side"": ""sell"", ""current_weight"": 0.03326969948021742, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.03326969948021742, ""gross_amount"": 0.034070523118912975, ""gross_amount_pct_nav"": 0.03326969948021742, ""fee"": 1.0221156935673892e-05, ""fee_pct_nav"": 9.980909844065228e-06, ""name"": ""香港中华煤气""}, {""ts_code"": ""00322.HK"", ""side"": ""sell"", ""current_weight"": 0.021839939700842213, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.021839939700842213, ""gross_amount"": 0.02236564147312662, ""gross_amount_pct_nav"": 0.021839939700842213, ""fee"": 6.709692441937985e-06, ""fee_pct_nav"": 6.551981910252663e-06, ""name"": ""康师傅控股""}, {""ts_code"": ""00881.HK"", ""side"": ""sell"", ""current_weight"": 0.023342639738934554, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.023342639738934554, ""gross_amount"": 0.02390451249355947, ""gross_amount_pct_nav"": 0.023342639738934554, ""fee"": 7.1713537480678406e-06, ""fee_pct_nav"": 7.002791921680366e-06, ""name"": ""中升控股""}, {""ts_code"": ""01513.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.022752035592364633, ""post_trade_weight"": 0.02275335254644525, ""diff_weight"": 0.022752035592364633, ""gross_amount"": 0.023299692115130707, ""gross_amount_pct_nav"": 0.022752035592364633, ""fee"": 6.989907634539212e-06, ""fee_pct_nav"": 6.82561067770939e-06, ""name"": ""丽珠医药""}, {""ts_code"": ""01988.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.023421421486010403, ""post_trade_weight"": 0.02342277718609599, ""diff_weight"": 0.023421421486010403, ""gross_amount"": 0.023985190569317028, ""gross_amount_pct_nav"": 0.023421421486010403, ""fee"": 7.195557170795108e-06, ""fee_pct_nav"": 7.0264264458031205e-06, ""name"": ""民生银行""}, {""ts_code"": ""02359.HK"", ""side"": ""sell"", ""current_weight"": 0.02381516239590395, ""target_weight"": 0.0, ""post_trade_weight"": 0.0, ""diff_weight"": -0.02381516239590395, ""gross_amount"": 0.024388409082948825, ""gross_amount_pct_nav"": 0.02381516239590395, ""fee"": 7.316522724884647e-06, ""fee_pct_nav"": 7.144548718771184e-06, ""name"": ""药明康德""}, {""ts_code"": ""06098.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.022758966939512685, ""post_trade_weight"": 0.02276028429479986, ""diff_weight"": 0.022758966939512685, ""gross_amount"": 0.02330679030438226, ""gross_amount_pct_nav"": 0.022758966939512685, ""fee"": 6.992037091314677e-06, ""fee_pct_nav"": 6.827690081853804e-06, ""name"": ""碧桂园服务""}, {""ts_code"": ""06808.HK"", ""side"": ""buy"", ""current_weight"": 0.0, ""target_weight"": 0.02173200817476492, ""post_trade_weight"": 0.02173326608668799, ""diff_weight"": 0.02173200817476492, ""gross_amount"": 0.022255111963935755, ""gross_amount_pct_nav"": 0.02173200817476492, ""fee"": 6.676533589180726e-06, ""fee_pct_nav"": 6.519602452429475e-06, ""name"": ""高鑫零售""}]",,,,
