ts_code,name,weight
00857.HK,中国石油股份,0.10762017
01398.HK,工商银行,0.10669955
00939.HK,建设银行,0.09477385
01288.HK,农业银行,0.09200205
00005.HK,汇丰控股,0.08040487
00883.HK,中国海洋石油,0.07897234
01088.HK,中国神华,0.07238896
03988.HK,中国银行,0.07065936
02628.HK,中国人寿,0.05641339
00016.HK,新鸿基地产,0.05464324
02388.HK,中银香港,0.05431129
01299.HK,友邦保险,0.05030382
02318.HK,中国平安,0.04897903
02899.HK,紫金矿业,0.04736285
