ts_code,name,weight
00857.HK,中国石油股份,0.12639658
00883.HK,中国海洋石油,0.10908151
01088.HK,中国神华,0.10688440
00016.HK,新鸿基地产,0.10177347
02388.HK,中银香港,0.09847014
00001.HK,长和,0.09801182
00006.HK,电能实业,0.09720465
00939.HK,建设银行,0.09571476
01398.HK,工商银行,0.09408967
00288.HK,万洲国际,0.08374945
