ts_code,name,weight
06869.HK,长飞光纤光缆,0.19876574
03698.HK,徽商银行,0.17657126
01398.HK,工商银行,0.16651691
00288.HK,万洲国际,0.16390417
03988.HK,中国银行,0.14960351
00016.HK,新鸿基地产,0.14463841
