ts_code,name,weight
00288.HK,万洲国际,0.17417713
00175.HK,吉利汽车,0.17337069
00857.HK,中国石油股份,0.16911525
01398.HK,工商银行,0.16695361
03698.HK,徽商银行,0.15866572
03808.HK,中国重汽,0.15771760
