ts_code,name,weight
06869.HK,长飞光纤光缆,0.18097838
03698.HK,徽商银行,0.17923516
01398.HK,工商银行,0.17315200
00288.HK,万洲国际,0.16612829
03988.HK,中国银行,0.15397498
00016.HK,新鸿基地产,0.14653119
