ts_code,name,weight
01398.HK,工商银行,0.14504502
00857.HK,中国石油股份,0.14122493
00939.HK,建设银行,0.11432384
01288.HK,农业银行,0.10508200
00005.HK,汇丰控股,0.07779570
00883.HK,中国海洋石油,0.05568513
01088.HK,中国神华,0.05497509
02318.HK,中国平安,0.04845103
02628.HK,中国人寿,0.04774887
03968.HK,招商银行,0.03985260
02899.HK,紫金矿业,0.03452892
01299.HK,友邦保险,0.02811508
02388.HK,中银香港,0.02653496
00386.HK,中国石油化工股份,0.02569100
03993.HK,洛阳钼业,0.02076960
