ts_code,name,weight
03698.HK,徽商银行,0.19291754
01398.HK,工商银行,0.17414590
06869.HK,长飞光纤光缆,0.16972087
03988.HK,中国银行,0.15713050
00288.HK,万洲国际,0.15511423
00016.HK,新鸿基地产,0.15097097
