date,portfolio_return,gross_return,net_return,trading_cost,eligible_count,candidate_family,market_risk_off,risk_stage,market_momentum,cash_weight_target,cash_after_trade,selected_count,buy_candidate_count,keep_candidate_count
2025-01-24,0.05285985,0.05315976,0.05285985,0.00029991,483,biweekly_lowvol,False,risk_on,0.37250397,0.00000000,0.00000000,14,38,100
2025-02-07,0.02510851,0.02512488,0.02510851,0.00001724,484,biweekly_lowvol,False,risk_on,0.44007614,0.00000000,-0.01070272,14,46,103
2025-02-21,0.10262661,0.10277574,0.10262661,0.00016095,484,biweekly_lowvol,False,risk_on,0.39770342,0.00000000,-0.00567999,14,47,98
2025-03-07,0.02034722,0.02040955,0.02034722,0.00007419,484,biweekly_lowvol,False,risk_on,0.35504533,0.00000000,-0.02604833,14,59,99
2025-03-21,-0.00531362,-0.00528535,-0.00531362,0.00003432,484,biweekly_lowvol,False,risk_on,0.39417152,0.00000000,0.00669123,14,65,94
2025-04-03,-0.03718891,-0.03716726,-0.03718891,0.00002615,484,biweekly_lowvol,False,risk_on,0.49235861,0.00000000,0.03102650,14,63,94
2025-04-17,-0.04508948,-0.04505489,-0.04508948,0.00004022,484,biweekly_lowvol,False,risk_on,0.56048248,0.00000000,0.02363767,14,45,92
2025-05-02,0.03317518,0.03319172,0.03317518,0.00001837,484,biweekly_lowvol,False,risk_on,0.59275846,0.00000000,0.02357400,14,38,95
2025-05-16,0.05959731,0.05964498,0.05959731,0.00005468,485,biweekly_lowvol,False,risk_on,0.42167154,0.00000000,-0.02567119,14,43,96
2025-05-30,-0.00242769,-0.00242350,-0.00242769,0.00000509,486,biweekly_lowvol,False,risk_on,0.24678239,0.00000000,-0.00872576,14,56,95
2025-06-13,0.03824494,0.03827834,0.03824494,0.00004050,487,biweekly_lowvol,False,risk_on,0.38705230,0.00000000,-0.02437249,14,50,94
2025-06-27,0.03008684,0.03013471,0.03008684,0.00006028,488,biweekly_lowvol,False,risk_on,0.44059265,0.00000000,-0.01930628,14,59,98
2025-07-11,0.00064780,0.00065127,0.00064780,0.00000451,488,biweekly_lowvol,False,risk_on,0.52572583,0.00000000,-0.00429193,14,59,99
2025-07-25,0.02175424,0.02180354,0.02175424,0.00006398,489,biweekly_lowvol,False,risk_on,0.58691904,0.00000000,0.03737181,14,63,98
2025-08-08,-0.01492315,-0.01490168,-0.01492315,0.00002847,490,biweekly_lowvol,False,risk_on,0.71678534,0.00000000,0.00921429,14,70,99
2025-08-22,0.01436570,0.01439586,0.01436570,0.00003939,491,biweekly_lowvol,False,risk_on,0.79176482,0.00000000,0.01864990,14,63,104
2025-09-05,-0.00724649,-0.00721036,-0.00724649,0.00004788,492,biweekly_lowvol,False,risk_on,0.93148028,0.00000000,0.05808893,14,64,105
2025-09-19,0.01763453,0.01773891,0.01763453,0.00013730,492,biweekly_lowvol,False,risk_on,0.92865354,0.00000000,0.03297586,14,58,102
2025-10-03,0.01207497,0.01213507,0.01207497,0.00008045,493,biweekly_lowvol,False,risk_on,0.97080205,0.00000000,0.00314224,14,56,107
2025-10-17,-0.03815578,-0.03810405,-0.03815578,0.00007008,493,biweekly_lowvol,False,risk_on,0.48833709,0.00000000,-0.01179106,14,48,105
2025-10-31,0.03034710,0.03046540,0.03034710,0.00015416,493,biweekly_lowvol,False,risk_on,0.69555794,0.00000000,-0.00311899,14,45,105
2025-11-14,0.05215449,0.05217530,0.05215449,0.00002795,496,biweekly_lowvol,False,risk_on,0.72621188,0.00000000,0.01226222,14,19,103
2025-11-28,-0.03210445,-0.03202278,-0.03210445,0.00011538,497,biweekly_lowvol,False,risk_on,0.67325666,0.00000000,-0.04734851,14,49,104
2025-12-12,-0.01097073,-0.01095183,-0.01097073,0.00002585,499,biweekly_lowvol,False,risk_on,0.74292762,0.00000000,-0.00430077,14,28,103
2025-12-24,0.00014863,0.00017986,0.00014863,0.00004223,502,biweekly_lowvol,False,risk_on,0.73223953,0.00000000,-0.00127189,14,37,107
2026-01-09,0.01139287,0.01141674,0.01139287,0.00003227,504,biweekly_lowvol,False,risk_on,0.67590946,0.00000000,0.01046961,14,40,105
2026-01-23,-0.00013022,-0.00007624,-0.00013022,0.00007385,509,biweekly_lowvol,False,risk_on,0.75584338,0.00000000,0.04881175,14,60,112
2026-02-06,0.01912248,0.01915285,0.01912248,0.00004154,510,biweekly_lowvol,False,risk_on,0.66632677,0.00000000,0.00473997,14,59,111
2026-02-20,0.00299564,0.00301022,0.00299564,0.00002032,510,biweekly_lowvol,False,risk_on,0.67924345,0.00000000,-0.03019645,14,61,106
2026-03-06,-0.00571655,-0.00561351,-0.00571655,0.00014406,511,biweekly_lowvol,False,risk_on,0.59892686,0.00000000,0.03404113,14,68,112
2026-03-20,0.01141664,0.01145344,0.01141664,0.00005116,512,biweekly_lowvol,False,risk_on,1.13813751,0.00000000,0.01010474,14,45,106
2026-04-02,0.00917655,0.00922312,0.00917655,0.00006548,513,biweekly_lowvol,False,risk_on,1.15927890,0.00000000,-0.00602829,14,41,108
2026-04-17,0.02375859,0.02378794,0.02375859,0.00004165,514,biweekly_lowvol,False,risk_on,1.11386156,0.00000000,-0.03201860,14,32,110
2026-04-30,0.02602247,0.02602918,0.02602247,0.00000975,516,biweekly_lowvol,False,risk_on,1.53469108,0.00000000,-0.03097625,14,38,112
