ts_code,name,weight
01398.HK,工商银行,0.15097795
00939.HK,建设银行,0.13403131
00857.HK,中国石油股份,0.12875608
01288.HK,农业银行,0.10337250
03988.HK,中国银行,0.09136234
00883.HK,中国海洋石油,0.07722760
00005.HK,汇丰控股,0.06671632
02318.HK,中国平安,0.04993040
02628.HK,中国人寿,0.04801151
03968.HK,招商银行,0.04658811
01088.HK,中国神华,0.04459261
01299.HK,友邦保险,0.03217331
00386.HK,中国石油化工股份,0.02640317
02899.HK,紫金矿业,0.02299759
