ts_code,name,weight
00857.HK,中国石油股份,0.21740818
00883.HK,中国海洋石油,0.21296725
02388.HK,中银香港,0.20489005
01171.HK,兖矿能源,0.18814713
01898.HK,中煤能源,0.17686967
