ts_code,name,weight
00857.HK,中国石油股份,0.12619508
00883.HK,中国海洋石油,0.10908737
01088.HK,中国神华,0.10688182
00016.HK,新鸿基地产,0.10177426
02388.HK,中银香港,0.09860335
00001.HK,长和,0.09801390
00006.HK,电能实业,0.09720672
00939.HK,建设银行,0.09584425
01398.HK,工商银行,0.09409738
00288.HK,万洲国际,0.08386275
