ts_code,name,weight
06869.HK,长飞光纤光缆,0.20342089
00016.HK,新鸿基地产,0.17332173
00005.HK,汇丰控股,0.17194914
00006.HK,电能实业,0.16550320
01113.HK,长实集团,0.15796683
06862.HK,海底捞,0.12783821
