ts_code,name,weight
00857.HK,中国石油股份,0.15980563
02388.HK,中银香港,0.15500396
00883.HK,中国海洋石油,0.15371358
00012.HK,恒基地产,0.13872405
02338.HK,潍柴动力,0.13318578
01171.HK,兖矿能源,0.13269406
01898.HK,中煤能源,0.12687294
