ts_code,name,weight
01888.HK,建滔积层板,0.16890988
00522.HK,ASMPT,0.14668751
00148.HK,建滔集团,0.13964782
03698.HK,徽商银行,0.13783651
01729.HK,汇聚科技,0.11233282
06869.HK,长飞光纤光缆,0.10725776
02057.HK,中通快递-W,0.10597118
01072.HK,东方电气,0.09418297
